

AMiRo LightRing 1.0
Bootloader 1.1.1
ChibiOS 2.6.8
Board ID: 36

starting robot 
before init 
starting robot 
before init 
init 
start I2S -> sleep 1s 

ChibiOS/RT Shell
ch> before start DMA 
before stop DMA 
stop DMA -> sleep 1s 
before stop I2S 
stop I2S -> 1s 
Cycle 0
i, k, frequency, d1, d1, i2s_fft_buf[k]
1849,924,29597.59765,-1506,FFFFFA1E,1365.63354
1851,925,29629.62890,-1500,FFFFFA24,1612.17724
1853,926,29661.66210,-1495,FFFFFA29,1581.75073
1855,927,29693.69335,-1490,FFFFFA2E,1633.54296
1857,928,29725.72656,-1483,FFFFFA35,1519.44189
1859,929,29757.75781,-1477,FFFFFA3B,1451.65417
1861,930,29789.78906,-1473,FFFFFA3F,1310.40625
1863,931,29821.82226,-1469,FFFFFA43,1526.59863
1865,932,29853.85351,-1467,FFFFFA45,1484.65356
1867,933,29885.88671,-1463,FFFFFA49,1627.62500
1869,934,29917.91796,-1461,FFFFFA4B,1595.16284
1871,935,29949.94921,-1460,FFFFFA4C,1514.95007
1873,936,29981.98242,-1461,FFFFFA4B,1409.28247
1875,937,30014.01367,-1463,FFFFFA49,1349.17749
1877,938,30046.04687,-1463,FFFFFA49,1411.75439
1879,939,30078.07812,-1464,FFFFFA48,1580.98583
1881,940,30110.10937,-1467,FFFFFA45,1668.83813
1883,941,30142.14257,-1468,FFFFFA44,1671.19445
1885,942,30174.17382,-1470,FFFFFA42,1545.91235
1887,943,30206.20703,-1474,FFFFFA3E,1389.52600
1889,944,30238.23828,-1479,FFFFFA39,1335.00219
1891,945,30270.26953,-1486,FFFFFA32,1422.11547
1893,946,30302.30273,-1493,FFFFFA2B,1609.65490
1895,947,30334.33398,-1499,FFFFFA25,1777.50659
1897,948,30366.36718,-1506,FFFFFA1E,1650.07141
1899,949,30398.39843,-1512,FFFFFA18,1589.35119
1901,950,30430.42968,-1520,FFFFFA10,1493.24133
1903,951,30462.46289,-1527,FFFFFA09,1425.86157
1905,952,30494.49414,-1534,FFFFFA02,1465.24536
1907,953,30526.52734,-1542,FFFFF9FA,1510.35766
1909,954,30558.55859,-1547,FFFFF9F5,1694.92651
1911,955,30590.58984,-1555,FFFFF9ED,1620.99987
1913,956,30622.62304,-1565,FFFFF9E3,1596.15905
1915,957,30654.65429,-1575,FFFFF9D9,1432.77941
1917,958,30686.68750,-1584,FFFFF9D0,1691.82336
1919,959,30718.71875,-1591,FFFFF9C9,1391.48645
1921,960,30750.75000,-1596,FFFFF9C4,1681.24438
1923,961,30782.78320,-1600,FFFFF9C0,1775.11706
1925,962,30814.81445,-1605,FFFFF9BB,1767.80810
1927,963,30846.84765,-1610,FFFFF9B6,1556.33862
1929,964,30878.87890,-1616,FFFFF9B0,1284.38610
1931,965,30910.91015,-1621,FFFFF9AB,1145.06225
1933,966,30942.94335,-1625,FFFFF9A7,1346.74560
1935,967,30974.97460,-1628,FFFFF9A4,1650.35229
1937,968,31007.00781,-1630,FFFFF9A2,1870.03845
1939,969,31039.03906,-1633,FFFFF99F,1953.22424
1941,970,31071.07031,-1635,FFFFF99D,1539.14660
1943,971,31103.10351,-1637,FFFFF99B,700.11450
1945,972,31135.13476,-1639,FFFFF999,1512.81713
1947,973,31167.16796,-1640,FFFFF998,946.01544
1949,974,31199.19921,-1640,FFFFF998,1609.61267
1951,975,31231.23046,-1641,FFFFF997,1963.64892
1953,976,31263.26367,-1642,FFFFF996,2150.18505
1955,977,31295.29492,-1641,FFFFF997,1632.56018
1957,978,31327.32812,-1640,FFFFF998,751.25024
1959,979,31359.35937,-1637,FFFFF99B,550.84307
1961,980,31391.39062,-1632,FFFFF9A0,1219.60009
1963,981,31423.42382,-1626,FFFFF9A6,2900.47216
1965,982,31455.45507,-1620,FFFFF9AC,3270.01977
1967,983,31487.48828,-1615,FFFFF9B1,4749.67089
1969,984,31519.51953,-1611,FFFFF9B5,5694.77685
1971,985,31551.55078,-1607,FFFFF9B9,33930.25781
1973,986,31583.58398,-1600,FFFFF9C0,16677.04101
1975,987,31615.61523,-1592,FFFFF9C8,6254.12207
1977,988,31647.64843,-1584,FFFFF9D0,2430.80102
1979,989,31679.67968,-1576,FFFFF9D8,1253.02453
1981,990,31711.71093,-1568,FFFFF9E0,2790.48339
1983,991,31743.74414,-1560,FFFFF9E8,3215.05029
1985,992,31775.77539,-1552,FFFFF9F0,3779.45043
1987,993,31807.80859,-1543,FFFFF9F9,2455.12524
1989,994,31839.83984,-1534,FFFFFA02,820.89019
1991,995,31871.87109,-1527,FFFFFA09,567.24584
1993,996,31903.90429,-1524,FFFFFA0C,1762.11877
1995,997,31935.93554,-1521,FFFFFA0F,3478.47021
1997,998,31967.96875,-1515,FFFFFA15,4606.89746
1999,999,32000.00000,-1508,FFFFFA1C,0.00000
