
AMiRo LightRing 1.0
Bootloader 1.1.1
ChibiOS 2.6.8
Board ID: 36

starting robot 
before init 
starting robot 
before init 
init 
start I2S -> sleep 1s 

ChibiOS/RT Shell
ch> before start DMA 
before stop DMA 
stop DMA -> sleep 1s 
before stop I2S 
stop I2S -> 1s 
Cycle 0
i, k, frequency, d1, d1, i2s_fft_buf[k]
1899,949,30398.39843,-1099,FFFFFBB5,1067.32055
1901,950,30430.42968,-1102,FFFFFBB2,1022.17871
1903,951,30462.46289,-1105,FFFFFBAF,937.20520
1905,952,30494.49414,-1107,FFFFFBAD,884.27233
1907,953,30526.52734,-1109,FFFFFBAB,873.88854
1909,954,30558.55859,-1110,FFFFFBAA,849.09942
1911,955,30590.58984,-1110,FFFFFBAA,923.73059
1913,956,30622.62304,-1111,FFFFFBA9,1015.68029
1915,957,30654.65429,-1111,FFFFFBA9,1187.58557
1917,958,30686.68750,-1112,FFFFFBA8,1106.20385
1919,959,30718.71875,-1112,FFFFFBA8,1142.88134
1921,960,30750.75000,-1111,FFFFFBA9,1199.03173
1923,961,30782.78320,-1108,FFFFFBAC,1206.04968
1925,962,30814.81445,-1104,FFFFFBB0,1177.15380
1927,963,30846.84765,-1100,FFFFFBB4,1079.53820
1929,964,30878.87890,-1095,FFFFFBB9,1015.48858
1931,965,30910.91015,-1091,FFFFFBBD,924.12536
1933,966,30942.94335,-1087,FFFFFBC1,812.49780
1935,967,30974.97460,-1082,FFFFFBC6,726.59344
1937,968,31007.00781,-1076,FFFFFBCC,709.20300
1939,969,31039.03906,-1071,FFFFFBD1,914.37835
1941,970,31071.07031,-1064,FFFFFBD8,1095.56042
1943,971,31103.10351,-1058,FFFFFBDE,1474.13830
1945,972,31135.13476,-1053,FFFFFBE3,1264.80957
1947,973,31167.16796,-1047,FFFFFBE9,1524.30493
1949,974,31199.19921,-1040,FFFFFBF0,1597.24194
1951,975,31231.23046,-1033,FFFFFBF7,1568.77990
1953,976,31263.26367,-1027,FFFFFBFD,1605.25439
1955,977,31295.29492,-1022,FFFFFC02,1518.80065
1957,978,31327.32812,-1019,FFFFFC05,1413.62487
1959,979,31359.35937,-1014,FFFFFC0A,1106.93798
1961,980,31391.39062,-1010,FFFFFC0E,836.51666
1963,981,31423.42382,-1009,FFFFFC0F,829.75671
1965,982,31455.45507,-1005,FFFFFC13,1524.03173
1967,983,31487.48828,-1001,FFFFFC17,2927.73632
1969,984,31519.51953,-998,FFFFFC1A,6289.18505
1971,985,31551.55078,-996,FFFFFC1C,27937.24218
1973,986,31583.58398,-993,FFFFFC1F,13681.57910
1975,987,31615.61523,-991,FFFFFC21,5260.72656
1977,988,31647.64843,-988,FFFFFC24,2608.46044
1979,989,31679.67968,-986,FFFFFC26,2142.80126
1981,990,31711.71093,-984,FFFFFC28,2060.08642
1983,991,31743.74414,-984,FFFFFC28,2456.01831
1985,992,31775.77539,-984,FFFFFC28,2940.90795
1987,993,31807.80859,-985,FFFFFC27,4655.15527
1989,994,31839.83984,-985,FFFFFC27,3366.28149
1991,995,31871.87109,-985,FFFFFC27,4051.34667
1993,996,31903.90429,-987,FFFFFC25,5129.46289
1995,997,31935.93554,-991,FFFFFC21,6494.32080
1997,998,31967.96875,-996,FFFFFC1C,11631.32128
1999,999,32000.00000,-1001,FFFFFC17,0.00000
