
AMiRo LightRing 1.0
Bootloader 1.1.1
ChibiOS 2.6.8
Board ID: 36

i, k, frequency, d1, d1, i2s_fft_buf[k]
453,226,14492.98632,-1511,FFFFFA19,1533.60400
455,227,14557.11425,-1512,FFFFFA18,1534.62426
457,228,14621.24218,-1514,FFFFFA16,1520.31445
459,229,14685.37109,-1517,FFFFFA13,1533.18432
461,230,14749.49902,-1519,FFFFFA11,1538.51977
463,231,14813.62695,-1522,FFFFFA0E,1533.70043
465,232,14877.75585,-1525,FFFFFA0B,1530.27990
467,233,14941.88378,-1527,FFFFFA09,1533.51733
469,234,15006.01171,-1530,FFFFFA06,1534.29614
471,235,15070.14062,-1534,FFFFFA02,1539.40063
473,236,15134.26855,-1536,FFFFFA00,1526.97497
475,237,15198.39648,-1538,FFFFF9FE,1521.26403
477,238,15262.52539,-1541,FFFFF9FB,1533.29272
479,239,15326.65332,-1542,FFFFF9FA,1538.05187
481,240,15390.78125,-1547,FFFFF9F5,1524.58789
483,241,15454.91015,-1549,FFFFF9F3,1535.51635
485,242,15519.03808,-1551,FFFFF9F1,1530.46704
487,243,15583.16601,-1554,FFFFF9EE,1531.56738
489,244,15647.29492,-1556,FFFFF9EC,1531.65051
491,245,15711.42285,-1558,FFFFF9EA,1533.01635
493,246,15775.55078,-1561,FFFFF9E7,1531.75463
495,247,15839.67968,-1564,FFFFF9E4,1531.73522
497,248,15903.80761,-1566,FFFFF9E2,1535.41564
499,249,15967.93554,-1568,FFFFF9E0,1529.24890
i, k, frequency, d1, d1, i2s_fft_buf[k]
1,0,0.00000,-1488,FFFFFA30,0.00000
3,1,64.12825,-1492,FFFFFA2C,3429.03051
5,2,128.25651,-1495,FFFFFA29,1732.89440
7,3,192.38476,-1499,FFFFFA25,1265.94006
9,4,256.51303,-1503,FFFFFA21,2300.37036
11,5,320.64129,-1508,FFFFFA1C,3846.20751
13,6,384.76953,-1513,FFFFFA17,5124.60839
15,7,448.89779,-1518,FFFFFA12,12568.28320
17,8,513.02606,-1523,FFFFFA0D,4719.89355
19,9,577.15429,-1528,FFFFFA08,3737.31030
21,10,641.28259,-1533,FFFFFA03,2442.25903
23,11,705.41082,-1539,FFFFF9FD,385.27810
25,12,769.53906,-1544,FFFFF9F8,2452.16870
27,13,833.66735,-1549,FFFFF9F3,2077.83300
29,14,897.79559,-1553,FFFFF9EF,1424.60290
31,15,961.92382,-1558,FFFFF9EA,1100.24987
33,16,1026.05212,-1565,FFFFF9E3,2012.35449
35,17,1090.18041,-1570,FFFFF9DE,1800.23632
37,18,1154.30859,-1577,FFFFF9D7,1209.43908
39,19,1218.43688,-1583,FFFFF9D1,1597.49047
41,20,1282.56518,-1587,FFFFF9CD,1859.25036
43,21,1346.69335,-1592,FFFFF9C8,1751.96862
45,22,1410.82165,-1595,FFFFF9C5,1475.74645
47,23,1474.94995,-1598,FFFFF9C2,1663.32922
49,24,1539.07812,-1602,FFFFF9BE,1749.74572
51,25,1603.20642,-1604,FFFFF9BC,1203.43530
53,26,1667.33471,-1605,FFFFF9BB,1575.54199
55,27,1731.46289,-1608,FFFFF9B8,1738.02319
57,28,1795.59118,-1610,FFFFF9B6,1499.36853
59,29,1859.71948,-1610,FFFFF9B6,1369.62902
61,30,1923.84765,-1610,FFFFF9B6,1740.99621
63,31,1987.97595,-1611,FFFFF9B5,1648.19470
65,32,2052.10424,-1612,FFFFF9B4,1434.17675
67,33,2116.23242,-1613,FFFFF9B3,1426.75720
69,34,2180.36083,-1610,FFFFF9B6,1785.17102
71,35,2244.48901,-1608,FFFFF9B8,1453.83789
73,36,2308.61718,-1606,FFFFF9BA,1332.87707
75,37,2372.74560,-1604,FFFFF9BC,1621.43835
77,38,2436.87377,-1600,FFFFF9C0,1728.36462
79,39,2501.00195,-1598,FFFFF9C2,1343.37438
81,40,2565.13037,-1595,FFFFF9C5,1457.57971
83,41,2629.25854,-1592,FFFFF9C8,1704.34753
85,42,2693.38671,-1589,FFFFF9CB,1512.05468
87,43,2757.51513,-1586,FFFFF9CE,1442.89062
89,44,2821.64331,-1581,FFFFF9D3,1574.60900
91,45,2885.77148,-1576,FFFFF9D8,1666.56481
93,46,2949.89990,-1573,FFFFF9DB,1458.27893
95,47,3014.02807,-1570,FFFFF9DE,1444.06079
97,48,3078.15625,-1565,FFFFF9E3,1644.17114
99,49,3142.28466,-1559,FFFFF9E9,1524.00769
101,50,3206.41284,-1553,FFFFF9EF,1440.57885
103,51,3270.54101,-1547,FFFFF9F5,1541.60461
105,52,3334.66943,-1543,FFFFF9F9,1572.59960
107,53,3398.79760,-1538,FFFFF9FE,1467.13110
109,54,3462.92578,-1533,FFFFFA03,1475.32312
111,55,3527.05419,-1529,FFFFFA07,1675.25073
113,56,3591.18237,-1525,FFFFFA0B,1511.45971
115,57,3655.31054,-1520,FFFFFA10,1417.37585
117,58,3719.43896,-1514,FFFFFA16,1543.88635
119,59,3783.56713,-1509,FFFFFA1B,1589.39294
121,60,3847.69531,-1505,FFFFFA1F,1429.22509
123,61,3911.82373,-1500,FFFFFA24,1503.42895
125,62,3975.95190,-1497,FFFFFA27,1600.31384
127,63,4040.08007,-1495,FFFFFA29,1524.79870
129,64,4104.20849,-1493,FFFFFA2B,1436.13757
131,65,4168.33691,-1492,FFFFFA2C,1581.73571
133,66,4232.46484,-1491,FFFFFA2D,1566.63916
135,67,4296.59326,-1491,FFFFFA2D,1398.04052
137,68,4360.72167,-1492,FFFFFA2C,1435.18249
139,69,4424.84960,-1492,FFFFFA2C,1626.55187
141,70,4488.97802,-1493,FFFFFA2B,1525.38354
143,71,4553.10644,-1493,FFFFFA2B,1412.59130
145,72,4617.23437,-1494,FFFFFA2A,1569.75451
147,73,4681.36279,-1494,FFFFFA2A,1577.05615
149,74,4745.49121,-1495,FFFFFA29,1457.49084
151,75,4809.61914,-1496,FFFFFA28,1474.16162
153,76,4873.74755,-1498,FFFFFA26,1590.47802
155,77,4937.87597,-1501,FFFFFA23,1516.55822
157,78,5002.00390,-1506,FFFFFA1E,1427.57934
159,79,5066.13232,-1511,FFFFFA19,1544.04187
161,80,5130.26074,-1515,FFFFFA15,1596.87280
163,81,5194.38867,-1519,FFFFFA11,1467.68151
165,82,5258.51708,-1523,FFFFFA0D,1512.45288
167,83,5322.64550,-1527,FFFFFA09,1579.88586
169,84,5386.77343,-1532,FFFFFA04,1533.67736
171,85,5450.90185,-1536,FFFFFA00,1471.51049
173,86,5515.03027,-1541,FFFFF9FB,1544.20544
175,87,5579.15820,-1546,FFFFF9F6,1563.89025
177,88,5643.28662,-1551,FFFFF9F1,1455.53967
179,89,5707.41503,-1558,FFFFF9EA,1493.78503
181,90,5771.54296,-1564,FFFFF9E4,1572.13769
183,91,5835.67138,-1569,FFFFF9DF,1490.02087
185,92,5899.79980,-1574,FFFFF9DA,1443.72534
187,93,5963.92773,-1579,FFFFF9D5,1527.45996
189,94,6028.05615,-1584,FFFFF9D0,1561.12792
191,95,6092.18457,-1586,FFFFF9CE,1479.40124
193,96,6156.31250,-1589,FFFFF9CB,1490.63806
195,97,6220.44091,-1592,FFFFF9C8,1553.55712
197,98,6284.56933,-1596,FFFFF9C4,1507.57543
199,99,6348.69726,-1599,FFFFF9C1,1461.37951
201,100,6412.82568,-1602,FFFFF9BE,1526.59191
203,101,6476.95410,-1605,FFFFF9BB,1562.24353
205,102,6541.08203,-1607,FFFFF9B9,1452.47558
207,103,6605.21044,-1610,FFFFF9B6,1492.32409
209,104,6669.33886,-1612,FFFFF9B4,1552.41503
211,105,6733.46679,-1613,FFFFF9B3,1519.25646
213,106,6797.59521,-1613,FFFFF9B3,1467.24792
215,107,6861.72363,-1613,FFFFF9B3,1547.46557
217,108,6925.85156,-1612,FFFFF9B4,1556.44726
219,109,6989.97998,-1611,FFFFF9B5,1457.85314
221,110,7054.10839,-1610,FFFFF9B6,1463.93212
223,111,7118.23632,-1607,FFFFF9B9,1557.25097
225,112,7182.36474,-1604,FFFFF9BC,1512.47424
227,113,7246.49316,-1601,FFFFF9BF,1452.20532
229,114,7310.62109,-1598,FFFFF9C2,1521.60668
231,115,7374.74951,-1595,FFFFF9C5,1548.95166
233,116,7438.87792,-1592,FFFFF9C8,1483.60778
235,117,7503.00585,-1588,FFFFF9CC,1481.38464
237,118,7567.13427,-1583,FFFFF9D1,1564.29956
239,119,7631.26269,-1579,FFFFF9D5,1508.34509
241,120,7695.39062,-1574,FFFFF9DA,1456.98645
243,121,7759.51904,-1568,FFFFF9E0,1534.56176
245,122,7823.64746,-1563,FFFFF9E5,1561.85778
247,123,7887.77539,-1557,FFFFF9EB,1471.99719
249,124,7951.90380,-1551,FFFFF9F1,1513.62451
251,125,8016.03222,-1546,FFFFF9F6,1560.88562
253,126,8080.16015,-1540,FFFFF9FC,1507.14428
255,127,8144.28857,-1534,FFFFFA02,1483.26208
257,128,8208.41699,-1530,FFFFFA06,1526.48620
259,129,8272.54492,-1527,FFFFFA09,1539.03527
261,130,8336.67382,-1522,FFFFFA0E,1459.02416
263,131,8400.80175,-1517,FFFFFA13,1486.81469
265,132,8464.92968,-1511,FFFFFA19,1564.93334
267,133,8529.05859,-1507,FFFFFA1D,1514.96618
269,134,8593.18652,-1503,FFFFFA21,1463.51733
271,135,8657.31445,-1499,FFFFFA25,1538.39916
273,136,8721.44335,-1497,FFFFFA27,1541.42871
275,137,8785.57128,-1494,FFFFFA2A,1472.48901
277,138,8849.69921,-1491,FFFFFA2D,1488.19433
279,139,8913.82812,-1490,FFFFFA2E,1569.13793
281,140,8977.95605,-1490,FFFFFA2E,1510.17846
283,141,9042.08398,-1489,FFFFFA2F,1466.01159
285,142,9106.21289,-1490,FFFFFA2E,1532.43933
287,143,9170.34082,-1561,FFFFF9E7,1546.01147
289,144,9234.46875,-1568,FFFFF9E0,1479.06542
291,145,9298.59765,-1573,FFFFF9DB,1479.95605
293,146,9362.72558,-1577,FFFFF9D7,1542.31103
295,147,9426.85351,-1581,FFFFF9D3,1514.28771
297,148,9490.98242,-1584,FFFFF9D0,1462.47973
299,149,9555.11035,-1588,FFFFF9CC,1522.25659
301,150,9619.23828,-1592,FFFFF9C8,1567.72863
303,151,9683.36718,-1594,FFFFF9C6,1487.74560
305,152,9747.49511,-1597,FFFFF9C3,1492.18566
307,153,9811.62304,-1599,FFFFF9C1,1556.17224
309,154,9875.75195,-1600,FFFFF9C0,1511.23193
311,155,9939.87988,-1602,FFFFF9BE,1485.09741
313,156,10004.00781,-1603,FFFFF9BD,1517.44836
315,157,10068.13671,-1603,FFFFF9BD,1547.65490
317,158,10132.26464,-1602,FFFFF9BE,1482.15527
319,159,10196.39257,-1601,FFFFF9BF,1502.22497
321,160,10260.52148,-1599,FFFFF9C1,1560.41125
323,161,10324.64941,-1597,FFFFF9C3,1519.21740
325,162,10388.77734,-1594,FFFFF9C6,1469.51196
327,163,10452.90625,-1591,FFFFF9C9,1528.76733
329,164,10517.03417,-1589,FFFFF9CB,1565.62231
331,165,10581.16210,-1584,FFFFF9D0,1478.79138
333,166,10645.29101,-1580,FFFFF9D4,1491.48193
335,167,10709.41894,-1576,FFFFF9D8,1555.55810
337,168,10773.54687,-1570,FFFFF9DE,1514.07592
339,169,10837.67578,-1565,FFFFF9E3,1475.24572
341,170,10901.80371,-1560,FFFFF9E8,1519.32482
343,171,10965.93164,-1554,FFFFF9EE,1540.03710
345,172,11030.06054,-1549,FFFFF9F3,1498.82360
347,173,11094.18847,-1543,FFFFF9F9,1479.07824
349,174,11158.31640,-1537,FFFFF9FF,1542.47656
351,175,11222.44531,-1531,FFFFFA05,1515.48437
353,176,11286.57324,-1526,FFFFFA0A,1473.71594
355,177,11350.70117,-1520,FFFFFA10,1517.14465
357,178,11414.83007,-1513,FFFFFA17,1532.54968
359,179,11478.95800,-1508,FFFFFA1C,1492.75354
361,180,11543.08593,-1503,FFFFFA21,1501.82299
363,181,11607.21484,-1499,FFFFFA25,1534.18017
365,182,11671.34277,-1495,FFFFFA29,1516.00122
367,183,11735.47070,-1491,FFFFFA2D,1489.57690
369,184,11799.59960,-1487,FFFFFA31,1519.96447
371,185,11863.72753,-1485,FFFFFA33,1550.00402
373,186,11927.85546,-1483,FFFFFA35,1496.96337
375,187,11991.98437,-1480,FFFFFA38,1490.59436
377,188,12056.11230,-1479,FFFFFA39,1538.08300
379,189,12120.24023,-1478,FFFFFA3A,1521.48046
381,190,12184.36914,-1476,FFFFFA3C,1467.10559
383,191,12248.49707,-1474,FFFFFA3E,1529.31384
385,192,12312.62500,-1474,FFFFFA3E,1548.84545
387,193,12376.75390,-1475,FFFFFA3D,1489.54138
389,194,12440.88183,-1476,FFFFFA3C,1480.91931
391,195,12505.00976,-1477,FFFFFA3B,1547.48046
393,196,12569.13867,-1479,FFFFFA39,1511.49926
395,197,12633.26660,-1482,FFFFFA36,1480.57714
397,198,12697.39453,-1485,FFFFFA33,1515.04528
399,199,12761.52343,-1489,FFFFFA2F,1541.47558
401,200,12825.65136,-1494,FFFFFA2A,1485.33239
403,201,12889.77929,-1497,FFFFFA27,1494.86511
405,202,12953.90820,-1500,FFFFFA24,1539.71301
407,203,13018.03613,-1505,FFFFFA1F,1517.61669
409,204,13082.16406,-1510,FFFFFA1A,1465.46191
411,205,13146.29296,-1516,FFFFFA14,1515.01257
413,206,13210.42089,-1523,FFFFFA0D,1538.21752
415,207,13274.54882,-1529,FFFFFA07,1494.20654
417,208,13338.67773,-1535,FFFFFA01,1486.33520
419,209,13402.80566,-1540,FFFFF9FC,1552.08239
421,210,13466.93359,-1544,FFFFF9F8,1514.51550
423,211,13531.06250,-1549,FFFFF9F3,1473.82934
425,212,13595.19042,-1555,FFFFF9ED,1512.07739
427,213,13659.31835,-1560,FFFFF9E8,1547.92150
429,214,13723.44726,-1566,FFFFF9E2,1494.01086
431,215,13787.57519,-1573,FFFFF9DB,1496.32458
433,216,13851.70312,-1579,FFFFF9D5,1551.31201
435,217,13915.83203,-1586,FFFFF9CE,1518.27160
437,218,13979.95996,-1591,FFFFF9C9,1477.92150
439,219,14044.08789,-1596,FFFFF9C4,1520.55346
441,220,14108.21679,-1600,FFFFF9C0,1543.94360
443,221,14172.34472,-1603,FFFFF9BD,1494.65148
445,222,14236.47265,-1606,FFFFF9BA,1491.74499
447,223,14300.60156,-1607,FFFFF9B9,1540.81835
449,224,14364.72949,-1609,FFFFF9B7,1522.08935
451,225,14428.85742,-1611,FFFFF9B5,1477.33801
453,226,14492.98632,-1614,FFFFF9B2,1519.30688
455,227,14557.11425,-1617,FFFFF9AF,1541.91101
457,228,14621.24218,-1619,FFFFF9AD,1496.39245
459,229,14685.37109,-1619,FFFFF9AD,1494.93200
461,230,14749.49902,-1618,FFFFF9AE,1537.75146
463,231,14813.62695,-1617,FFFFF9AF,1522.39575
465,232,14877.75585,-1616,FFFFF9B0,1485.19384
467,233,14941.88378,-1613,FFFFF9B3,1514.43395
469,234,15006.01171,-1610,FFFFF9B6,1537.08679
471,235,15070.14062,-1607,FFFFF9B9,1487.28356
473,236,15134.26855,-1606,FFFFF9BA,1489.97167
475,237,15198.39648,-1604,FFFFF9BC,1542.74291
477,238,15262.52539,-1602,FFFFF9BE,1508.59899
479,239,15326.65332,-1597,FFFFF9C3,1485.45715
481,240,15390.78125,-1594,FFFFF9C6,1521.47692
483,241,15454.91015,-1591,FFFFF9C9,1543.70874
485,242,15519.03808,-1587,FFFFF9CD,1493.89086
487,243,15583.16601,-1582,FFFFF9D2,1497.16088
489,244,15647.29492,-1576,FFFFF9D8,1542.34094
491,245,15711.42285,-1570,FFFFF9DE,1515.91076
493,246,15775.55078,-1563,FFFFF9E5,1479.07409
495,247,15839.67968,-1554,FFFFF9EE,1521.30053
497,248,15903.80761,-1547,FFFFF9F5,1543.65197
499,249,15967.93554,-1539,FFFFF9FD,1490.04077
i, k, frequency, d1, d1, i2s_fft_buf[k]
1,0,0.00000,-1554,FFFFF9EE,0.00000
3,1,64.12825,-1557,FFFFF9EB,3249.34765
5,2,128.25651,-1559,FFFFF9E9,1159.65246
7,3,192.38476,-1563,FFFFF9E5,4508.02343
9,4,256.51303,-1567,FFFFF9E1,5679.80175
11,5,320.64129,-1569,FFFFF9DF,3333.29150
13,6,384.76953,-1572,FFFFF9DC,7660.67529
15,7,448.89779,-1574,FFFFF9DA,1641.55615
17,8,513.02606,-1576,FFFFF9D8,1464.38574
19,9,577.15429,-1578,FFFFF9D6,1963.39208
21,10,641.28259,-1580,FFFFF9D4,1038.63806
23,11,705.41082,-1582,FFFFF9D2,1237.46765
25,12,769.53906,-1584,FFFFF9D0,1770.73022
27,13,833.66735,-1586,FFFFF9CE,1455.44921
29,14,897.79559,-1587,FFFFF9CD,1158.50048
31,15,961.92382,-1589,FFFFF9CB,1628.87707
33,16,1026.05212,-1590,FFFFF9CA,1658.05273
35,17,1090.18041,-1591,FFFFF9C9,1300.83642
37,18,1154.30859,-1593,FFFFF9C7,1439.09851
39,19,1218.43688,-1594,FFFFF9C6,1615.00756
41,20,1282.56518,-1595,FFFFF9C5,1487.94396
43,21,1346.69335,-1595,FFFFF9C5,1367.71350
45,22,1410.82165,-1596,FFFFF9C4,1617.99621
47,23,1474.94995,-1596,FFFFF9C4,1529.40063
49,24,1539.07812,-1596,FFFFF9C4,1420.43920
51,25,1603.20642,-1595,FFFFF9C5,1483.92333
53,26,1667.33471,-1595,FFFFF9C5,1632.82189
55,27,1731.46289,-1594,FFFFF9C6,1442.96752
57,28,1795.59118,-1594,FFFFF9C6,1446.72106
59,29,1859.71948,-1592,FFFFF9C8,1580.44592
61,30,1923.84765,-1591,FFFFF9C9,1559.53417
63,31,1987.97595,-1590,FFFFF9CA,1455.32519
65,32,2052.10424,-1588,FFFFF9CC,1562.40173
67,33,2116.23242,-1586,FFFFF9CE,1561.75305
69,34,2180.36083,-1585,FFFFF9CF,1460.63464
71,35,2244.48901,-1582,FFFFF9D2,1486.88049
73,36,2308.61718,-1580,FFFFF9D4,1549.46386
75,37,2372.74560,-1576,FFFFF9D8,1489.23291
77,38,2436.87377,-1573,FFFFF9DB,1468.86999
79,39,2501.00195,-1570,FFFFF9DE,1530.59716
81,40,2565.13037,-1568,FFFFF9E0,1552.37377
83,41,2629.25854,-1564,FFFFF9E4,1436.29821
85,42,2693.38671,-1562,FFFFF9E6,1486.97570
87,43,2757.51513,-1560,FFFFF9E8,1561.19226
89,44,2821.64331,-1557,FFFFF9EB,1516.53454
91,45,2885.77148,-1554,FFFFF9EE,1486.73474
93,46,2949.89990,-1551,FFFFF9F1,1516.85046
95,47,3014.02807,-1548,FFFFF9F4,1573.82263
97,48,3078.15625,-1544,FFFFF9F8,1497.15808
99,49,3142.28466,-1541,FFFFF9FB,1480.06018
101,50,3206.41284,-1537,FFFFF9FF,1519.51831
103,51,3270.54101,-1536,FFFFFA00,1507.80688
105,52,3334.66943,-1535,FFFFFA01,1476.07153
107,53,3398.79760,-1531,FFFFFA05,1532.73144
109,54,3462.92578,-1527,FFFFFA09,1553.57006
111,55,3527.05419,-1523,FFFFFA0D,1498.75585
113,56,3591.18237,-1521,FFFFFA0F,1485.54638
115,57,3655.31054,-1519,FFFFFA11,1553.89282
117,58,3719.43896,-1516,FFFFFA14,1526.93615
119,59,3783.56713,-1513,FFFFFA17,1497.68408
121,60,3847.69531,-1511,FFFFFA19,1534.34985
123,61,3911.82373,-1510,FFFFFA1A,1524.60400
125,62,3975.95190,-1508,FFFFFA1C,1485.68115
127,63,4040.08007,-1507,FFFFFA1D,1528.29138
129,64,4104.20849,-1506,FFFFFA1E,1545.57080
131,65,4168.33691,-1506,FFFFFA1E,1509.66784
133,66,4232.46484,-1505,FFFFFA1F,1499.24353
135,67,4296.59326,-1504,FFFFFA20,1524.61926
137,68,4360.72167,-1503,FFFFFA21,1571.42260
139,69,4424.84960,-1503,FFFFFA21,1521.48303
141,70,4488.97802,-1502,FFFFFA22,1529.35559
143,71,4553.10644,-1503,FFFFFA21,1523.47070
145,72,4617.23437,-1503,FFFFFA21,1518.05761
147,73,4681.36279,-1503,FFFFFA21,1485.75207
149,74,4745.49121,-1504,FFFFFA20,1509.07678
151,75,4809.61914,-1504,FFFFFA20,1543.69860
153,76,4873.74755,-1506,FFFFFA1E,1524.66613
155,77,4937.87597,-1508,FFFFFA1C,1500.67785
157,78,5002.00390,-1510,FFFFFA1A,1550.53991
159,79,5066.13232,-1512,FFFFFA18,1503.52221
161,80,5130.26074,-1513,FFFFFA17,1479.56054
163,81,5194.38867,-1515,FFFFFA15,1531.29296
165,82,5258.51708,-1516,FFFFFA14,1523.65161
167,83,5322.64550,-1519,FFFFFA11,1506.52966
169,84,5386.77343,-1521,FFFFFA0F,1501.61889
171,85,5450.90185,-1524,FFFFFA0C,1572.20971
173,86,5515.03027,-1527,FFFFFA09,1505.30114
175,87,5579.15820,-1529,FFFFFA07,1510.60632
177,88,5643.28662,-1533,FFFFFA03,1529.41320
179,89,5707.41503,-1536,FFFFFA00,1537.48889
181,90,5771.54296,-1539,FFFFF9FD,1512.86352
183,91,5835.67138,-1542,FFFFF9FA,1515.17590
185,92,5899.79980,-1545,FFFFF9F7,1552.13183
187,93,5963.92773,-1550,FFFFF9F2,1504.43383
189,94,6028.05615,-1554,FFFFF9EE,1503.48925
191,95,6092.18457,-1556,FFFFF9EC,1557.19677
193,96,6156.31250,-1557,FFFFF9EB,1523.39880
195,97,6220.44091,-1560,FFFFF9E8,1504.74865
197,98,6284.56933,-1563,FFFFF9E5,1513.67797
199,99,6348.69726,-1565,FFFFF9E3,1538.34143
201,100,6412.82568,-1569,FFFFF9DF,1523.65441
203,101,6476.95410,-1572,FFFFF9DC,1506.01892
205,102,6541.08203,-1575,FFFFF9D9,1529.97241
207,103,6605.21044,-1578,FFFFF9D6,1547.54968
209,104,6669.33886,-1579,FFFFF9D5,1524.62524
211,105,6733.46679,-1581,FFFFF9D3,1544.49975
213,106,6797.59521,-1584,FFFFF9D0,1548.38085
215,107,6861.72363,-1585,FFFFF9CF,1524.77319
217,108,6925.85156,-1585,FFFFF9CF,1510.92785
219,109,6989.97998,-1587,FFFFF9CD,1530.08483
221,110,7054.10839,-1589,FFFFF9CB,1531.57727
223,111,7118.23632,-1591,FFFFF9C9,1496.26940
225,112,7182.36474,-1592,FFFFF9C8,1555.55651
227,113,7246.49316,-1594,FFFFF9C6,1551.29418
229,114,7310.62109,-1595,FFFFF9C5,1526.43078
231,115,7374.74951,-1597,FFFFF9C3,1522.94055
233,116,7438.87792,-1598,FFFFF9C2,1533.81774
235,117,7503.00585,-1597,FFFFF9C3,1532.77685
237,118,7567.13427,-1597,FFFFF9C3,1509.21081
239,119,7631.26269,-1598,FFFFF9C2,1512.38598
241,120,7695.39062,-1597,FFFFF9C3,1516.89233
243,121,7759.51904,-1596,FFFFF9C4,1511.33618
245,122,7823.64746,-1596,FFFFF9C4,1524.82983
247,123,7887.77539,-1595,FFFFF9C5,1539.03271
249,124,7951.90380,-1594,FFFFF9C6,1537.91003
251,125,8016.03222,-1593,FFFFF9C7,1523.88818
253,126,8080.16015,-1593,FFFFF9C7,1512.89489
255,127,8144.28857,-1591,FFFFF9C9,1552.42260
257,128,8208.41699,-1589,FFFFF9CB,1531.46105
259,129,8272.54492,-1586,FFFFF9CE,1518.79211
261,130,8336.67382,-1583,FFFFF9D1,1540.28784
263,131,8400.80175,-1580,FFFFF9D4,1545.09716
265,132,8464.92968,-1577,FFFFF9D7,1522.00048
267,133,8529.05859,-1574,FFFFF9DA,1512.85302
269,134,8593.18652,-1571,FFFFF9DD,1541.55065
271,135,8657.31445,-1568,FFFFF9E0,1528.72229
273,136,8721.44335,-1566,FFFFF9E2,1507.47363
275,137,8785.57128,-1564,FFFFF9E4,1540.81677
277,138,8849.69921,-1561,FFFFF9E7,1541.02856
279,139,8913.82812,-1557,FFFFF9EB,1513.57043
281,140,8977.95605,-1553,FFFFF9EF,1510.04638
283,141,9042.08398,-1550,FFFFF9F2,1536.96679
285,142,9106.21289,-1547,FFFFF9F5,1532.26818
287,143,9170.34082,-1525,FFFFFA0B,1511.33593
289,144,9234.46875,-1529,FFFFFA07,1544.48596
291,145,9298.59765,-1532,FFFFFA04,1536.25231
293,146,9362.72558,-1534,FFFFFA02,1504.65734
295,147,9426.85351,-1538,FFFFF9FE,1516.55834
297,148,9490.98242,-1541,FFFFF9FB,1538.41870
299,149,9555.11035,-1543,FFFFF9F9,1509.55224
301,150,9619.23828,-1546,FFFFF9F6,1520.46289
303,151,9683.36718,-1551,FFFFF9F1,1539.22167
305,152,9747.49511,-1555,FFFFF9ED,1534.65344
307,153,9811.62304,-1557,FFFFF9EB,1511.15783
309,154,9875.75195,-1559,FFFFF9E9,1524.53186
311,155,9939.87988,-1562,FFFFF9E6,1548.18212
313,156,10004.00781,-1565,FFFFF9E3,1524.64196
315,157,10068.13671,-1568,FFFFF9E0,1503.60656
317,158,10132.26464,-1570,FFFFF9DE,1527.41613
319,159,10196.39257,-1572,FFFFF9DC,1546.26171
321,160,10260.52148,-1574,FFFFF9DA,1515.41296
323,161,10324.64941,-1575,FFFFF9D9,1510.69006
325,162,10388.77734,-1577,FFFFF9D7,1552.75524
327,163,10452.90625,-1580,FFFFF9D4,1533.65808
329,164,10517.03417,-1582,FFFFF9D2,1520.27441
331,165,10581.16210,-1583,FFFFF9D1,1534.58349
333,166,10645.29101,-1585,FFFFF9CF,1513.08081
335,167,10709.41894,-1585,FFFFF9CF,1514.92785
337,168,10773.54687,-1586,FFFFF9CE,1518.59191
339,169,10837.67578,-1588,FFFFF9CC,1549.65454
341,170,10901.80371,-1588,FFFFF9CC,1510.25939
343,171,10965.93164,-1588,FFFFF9CC,1510.51708
345,172,11030.06054,-1590,FFFFF9CA,1526.21020
347,173,11094.18847,-1590,FFFFF9CA,1530.02453
349,174,11158.31640,-1589,FFFFF9CB,1521.70385
351,175,11222.44531,-1589,FFFFF9CB,1532.53857
353,176,11286.57324,-1588,FFFFF9CC,1532.62451
355,177,11350.70117,-1587,FFFFF9CD,1520.90185
357,178,11414.83007,-1586,FFFFF9CE,1512.35327
359,179,11478.95800,-1585,FFFFF9CF,1527.56616
361,180,11543.08593,-1583,FFFFF9D1,1530.35351
363,181,11607.21484,-1581,FFFFF9D3,1524.89038
365,182,11671.34277,-1580,FFFFF9D4,1511.27709
367,183,11735.47070,-1578,FFFFF9D6,1547.51586
369,184,11799.59960,-1576,FFFFF9D8,1526.24511
371,185,11863.72753,-1574,FFFFF9DA,1506.95507
373,186,11927.85546,-1570,FFFFF9DE,1530.16284
375,187,11991.98437,-1567,FFFFF9E1,1526.59594
377,188,12056.11230,-1565,FFFFF9E3,1515.17370
379,189,12120.24023,-1562,FFFFF9E6,1538.38183
381,190,12184.36914,-1559,FFFFF9E9,1535.23449
383,191,12248.49707,-1555,FFFFF9ED,1525.80957
385,192,12312.62500,-1552,FFFFF9F0,1512.34216
387,193,12376.75390,-1549,FFFFF9F3,1534.26843
389,194,12440.88183,-1546,FFFFF9F6,1536.43762
391,195,12505.00976,-1543,FFFFF9F9,1514.86767
393,196,12569.13867,-1540,FFFFF9FC,1519.57275
395,197,12633.26660,-1536,FFFFFA00,1544.79711
397,198,12697.39453,-1534,FFFFFA02,1526.62219
399,199,12761.52343,-1532,FFFFFA04,1514.06030
401,200,12825.65136,-1530,FFFFFA06,1522.51269
403,201,12889.77929,-1526,FFFFFA0A,1530.24694
405,202,12953.90820,-1522,FFFFFA0E,1513.09436
407,203,13018.03613,-1519,FFFFFA11,1521.80651
409,204,13082.16406,-1517,FFFFFA13,1538.79846
411,205,13146.29296,-1515,FFFFFA15,1525.94750
413,206,13210.42089,-1512,FFFFFA18,1510.77490
415,207,13274.54882,-1510,FFFFFA1A,1522.71215
