887,64076, 0000FA4C,0,0,0,0, F, A,4, C ,
889,64060, 0000FA3C,0,0,0,0, F, A,3, C ,
891,-1073677966, C000F972, C,0,0,0, F,9,7,2,
893,63891, 0000F993,0,0,0,0, F,9,9,3,
895,63920, 0000F9B0,0,0,0,0, F,9, B,0,
897,63948, 0000F9CC,0,0,0,0, F,9, C, C ,
899,63981, 0000F9ED,0,0,0,0, F,9, E, D ,
901,-2147419630, 8000FA12,8,0,0,0, F, A,1,2,
903,-2147419596, 8000FA34,8,0,0,0, F, A,3,4,
905,-2147420194, 8000F7DE,8,0,0,0, F,7, D, E ,
907,-2147420185, 8000F7E7,8,0,0,0, F,7, E,7,
909,1073805296, 4000F7F0,4,0,0,0, F,7, F,0,
911,63487, 0000F7FF,0,0,0,0, F,7, F, F ,
913,-1073678318, C000F812, C,0,0,0, F,8,1,2,
915,1073805356, 4000F82C,4,0,0,0, F,8,2, C ,
917,-2147420092, 8000F844,8,0,0,0, F,8,4,4,
919,1073805363, 4000F833,4,0,0,0, F,8,3,3,
921,1073805350, 4000F826,4,0,0,0, F,8,2,6,
923,-1073678312, C000F818, C,0,0,0, F,8,1,8,
925,-2147420151, 8000F809,8,0,0,0, F,8,0,9,
927,-1073678341, C000F7FB, C,0,0,0, F,7, F, B ,
929,-1073678360, C000F7E8, C,0,0,0, F,7, E,8,
931,1073805267, 4000F7D3,4,0,0,0, F,7, D,3,
933,63975, 0000F9E7,0,0,0,0, F,9, E,7,
935,-1073677877, C000F9CB, C,0,0,0, F,9, C, B ,
937,-1073677904, C000F9B0, C,0,0,0, F,9, B,0,
939,-1073677937, C000F98F, C,0,0,0, F,9,8, F ,
941,63851, 0000F96B,0,0,0,0, F,9,6, B ,
943,-1073678011, C000F945, C,0,0,0, F,9,4,5,
945,-1073678045, C000F923, C,0,0,0, F,9,2,3,
947,1073805947, 4000FA7B,4,0,0,0, F, A,7, B ,
949,-1073677689, C000FA87, C,0,0,0, F, A,8,7,
951,64147, 0000FA93,0,0,0,0, F, A,9,3,
953,64158, 0000FA9E,0,0,0,0, F, A,9, E ,
955,-1073677658, C000FAA6, C,0,0,0, F, A, A,6,
957,-2147419475, 8000FAAD,8,0,0,0, F, A, A, D ,
959,-2147419469, 8000FAB3,8,0,0,0, F, A, B,3,
961,-2147419469, 8000FAB3,8,0,0,0, F, A, B,3,
963,63694, 0000F8CE,0,0,0,0, F,8, C, E ,
965,63728, 0000F8F0,0,0,0,0, F,8, F,0,
967,-2147419892, 8000F90C,8,0,0,0, F,9,0, C ,
969,63782, 0000F926,0,0,0,0, F,9,2,6,
971,-1073678018, C000F93E, C,0,0,0, F,9,3, E ,
973,-1073677991, C000F959, C,0,0,0, F,9,5,9,
975,-2147419785, 8000F977,8,0,0,0, F,9,7,7,
977,-1073678415, C000F7B1, C,0,0,0, F,7, B,1,
979,63412, 0000F7B4,0,0,0,0, F,7, B,4,
981,63413, 0000F7B5,0,0,0,0, F,7, B,5,
983,-1073678406, C000F7BA, C,0,0,0, F,7, B, A ,
985,-1073678393, C000F7C7, C,0,0,0, F,7, C,7,
987,-1073678378, C000F7D6, C,0,0,0, F,7, D,6,
989,63459, 0000F7E3,0,0,0,0, F,7, E,3,
991,-1073678127, C000F8D1, C,0,0,0, F,8, D,1,
993,-2147419972, 8000F8BC,8,0,0,0, F,8, B, C ,
995,1073805471, 4000F89F,4,0,0,0, F,8,9, F ,
997,-1073678204, C000F884, C,0,0,0, F,8,8,4,
999,1073805419, 4000F86B,4,0,0,0, F,8,6, B ,
1001,63568, 0000F850,0,0,0,0, F,8,5,0,
1003,-1073678280, C000F838, C,0,0,0, F,8,3,8,
1005,-2147419538, 8000FA6E,8,0,0,0, F, A,6, E ,
1007,64090, 0000FA5A,0,0,0,0, F, A,5, A ,
1009,64073, 0000FA49,0,0,0,0, F, A,4,9,
1011,64055, 0000FA37,0,0,0,0, F, A,3,7,
1013,64031, 0000FA1F,0,0,0,0, F, A,1, F ,
1015,1073805826, 4000FA02,4,0,0,0, F, A,0,2,
1017,-1073677854, C000F9E2, C,0,0,0, F,9, E,2,
1019,1073805766, 4000F9C6,4,0,0,0, F,9, C,6,
1021,63984, 0000F9F0,0,0,0,0, F,9, F,0,
1023,1073805844, 4000FA14,4,0,0,0, F, A,1,4,
1025,64051, 0000FA33,0,0,0,0, F, A,3,3,
1027,-2147419574, 8000FA4A,8,0,0,0, F, A,4, A ,
1029,64096, 0000FA60,0,0,0,0, F, A,6,0,
1031,1073805938, 4000FA72,4,0,0,0, F, A,7,2,
1033,1073805951, 4000FA7F,4,0,0,0, F, A,7, F ,
1035,-2147420124, 8000F824,8,0,0,0, F,8,2,4,
1037,-2147420101, 8000F83B,8,0,0,0, F,8,3, B ,
1039,63569, 0000F851,0,0,0,0, F,8,5,1,
1041,1073805418, 4000F86A,4,0,0,0, F,8,6, A ,
1043,-1073678200, C000F888, C,0,0,0, F,8,8,8,
1045,1073805485, 4000F8AD,4,0,0,0, F,8, A, D ,
1047,-2147419950, 8000F8D2,8,0,0,0, F,8, D,2,
1049,-2147420170, 8000F7F6,8,0,0,0, F,7, F,6,
1051,63460, 0000F7E4,0,0,0,0, F,7, E,4,
1053,1073805268, 4000F7D4,4,0,0,0, F,7, D,4,
1055,-1073678392, C000F7C8, C,0,0,0, F,7, C,8,
1057,1073805243, 4000F7BB,4,0,0,0, F,7, B, B ,
1059,1073805231, 4000F7AF,4,0,0,0, F,7, A, F ,
1061,1073805228, 4000F7AC,4,0,0,0, F,7, A, C ,
1063,63841, 0000F961,0,0,0,0, F,9,6,1,
1065,1073805631, 4000F93F,4,0,0,0, F,9,3, F ,
1067,63779, 0000F923,0,0,0,0, F,9,2,3,
1069,-2147419891, 8000F90D,8,0,0,0, F,9,0, D ,
1071,63740, 0000F8FC,0,0,0,0, F,8, F, C ,
1073,63721, 0000F8E9,0,0,0,0, F,8, E,9,
1075,-1073678125, C000F8D3, C,0,0,0, F,8, D,3,
1077,-1073677658, C000FAA6, C,0,0,0, F, A, A,6,
1079,-1073677650, C000FAAE, C,0,0,0, F, A, A, E ,
1081,-1073677644, C000FAB4, C,0,0,0, F, A, B,4,
1083,64177, 0000FAB1,0,0,0,0, F, A, B,1,
1085,-2147419488, 8000FAA0,8,0,0,0, F, A, A,0,
1087,64135, 0000FA87,0,0,0,0, F, A,8,7,
1089,1073805933, 4000FA6D,4,0,0,0, F, A,6, D ,
1091,-1073678038, C000F92A, C,0,0,0, F,9,2, A ,
1093,-1073678012, C000F944, C,0,0,0, F,9,4,4,
1095,1073805667, 4000F963,4,0,0,0, F,9,6,3,
1097,63875, 0000F983,0,0,0,0, F,9,8,3,
1099,-2147419742, 8000F9A2,8,0,0,0, F,9, A,2,
1101,-2147419712, 8000F9C0,8,0,0,0, F,9, C,0,
1103,63968, 0000F9E0,0,0,0,0, F,9, E,0,
1105,-2147420229, 8000F7BB,8,0,0,0, F,7, B, B ,
1107,-2147420214, 8000F7CA,8,0,0,0, F,7, C, A ,
1109,63452, 0000F7DC,0,0,0,0, F,7, D, C ,
1111,1073805289, 4000F7E9,4,0,0,0, F,7, E,9,
1113,63475, 0000F7F3,0,0,0,0, F,7, F,3,
1115,1073805313, 4000F801,4,0,0,0, F,8,0,1,
1117,-2147420142, 8000F812,8,0,0,0, F,8,1,2,
1119,1073805434, 4000F87A,4,0,0,0, F,8,7, A ,
1121,1073805410, 4000F862,4,0,0,0, F,8,6,2,
1123,-1073678264, C000F848, C,0,0,0, F,8,4,8,
1125,-2147420108, 8000F834,8,0,0,0, F,8,3,4,
1127,-2147420122, 8000F826,8,0,0,0, F,8,2,6,
1129,63511, 0000F817,0,0,0,0, F,8,1,7,
1131,-2147420155, 8000F805,8,0,0,0, F,8,0,5,
1133,64052, 0000FA34,0,0,0,0, F, A,3,4,
1135,1073805849, 4000FA19,4,0,0,0, F, A,1,9,
1137,-1073677830, C000F9FA, C,0,0,0, F,9, F, A ,
1139,-1073677860, C000F9DC, C,0,0,0, F,9, D, C ,
1141,-2147419712, 8000F9C0,8,0,0,0, F,9, C,0,
1143,1073805733, 4000F9A5,4,0,0,0, F,9, A,5,
1145,-2147419774, 8000F982,8,0,0,0, F,9,8,2,
1147,-1073677757, C000FA43, C,0,0,0, F, A,4,3,
1149,-2147419559, 8000FA59,8,0,0,0, F, A,5,9,
1151,64111, 0000FA6F,0,0,0,0, F, A,6, F ,
1153,-2147419521, 8000FA7F,8,0,0,0, F, A,7, F ,
1155,1073805964, 4000FA8C,4,0,0,0, F, A,8, C ,
1157,-2147419498, 8000FA96,8,0,0,0, F, A,9,6,
1159,1073805982, 4000FA9E,4,0,0,0, F, A,9, E ,
1161,-2147420067, 8000F85D,8,0,0,0, F,8,5, D ,
1163,-1073678214, C000F87A, C,0,0,0, F,8,7, A ,
1165,1073805465, 4000F899,4,0,0,0, F,8,9,9,
1167,1073805500, 4000F8BC,4,0,0,0, F,8, B, C ,
1169,-2147419937, 8000F8DF,8,0,0,0, F,8, D, F ,
1171,63740, 0000F8FC,0,0,0,0, F,8, F, C ,
1173,63767, 0000F917,0,0,0,0, F,9,1,7,
1175,1073805267, 4000F7D3,4,0,0,0, F,7, D,3,
1177,-2147420219, 8000F7C5,8,0,0,0, F,7, C,5,
1179,63418, 0000F7BA,0,0,0,0, F,7, B, A ,
1181,-1073678417, C000F7AF, C,0,0,0, F,7, A, F ,
1183,-2147420246, 8000F7AA,8,0,0,0, F,7, A, A ,
1185,-1073678422, C000F7AA, C,0,0,0, F,7, A, A ,
1187,1073805233, 4000F7B1,4,0,0,0, F,7, B,1,
1189,1073805594, 4000F91A,4,0,0,0, F,9,1, A ,
1191,-2147419900, 8000F904,8,0,0,0, F,9,0,4,
1193,-1073678096, C000F8F0, C,0,0,0, F,8, F,0,
1195,1073805536, 4000F8E0,4,0,0,0, F,8, E,0,
1197,-1073678132, C000F8CC, C,0,0,0, F,8, C, C ,
1199,1073805487, 4000F8AF,4,0,0,0, F,8, A, F ,
1201,-2147420016, 8000F890,8,0,0,0, F,8,9,0,
1203,-1073677644, C000FAB4, C,0,0,0, F, A, B,4,
1205,-1073677652, C000FAAC, C,0,0,0, F, A, A, C ,
1207,-2147419496, 8000FA98,8,0,0,0, F, A,9,8,
1209,-1073677699, C000FA7D, C,0,0,0, F, A,7, D ,
1211,1073805926, 4000FA66,4,0,0,0, F, A,6,6,
1213,64084, 0000FA54,0,0,0,0, F, A,5,4,
1215,-2147419582, 8000FA42,8,0,0,0, F, A,4,2,
1217,63852, 0000F96C,0,0,0,0, F,9,6, C ,
1219,-2147419765, 8000F98B,8,0,0,0, F,9,8, B ,
1221,-2147419735, 8000F9A9,8,0,0,0, F,9, A,9,
1223,1073805766, 4000F9C6,4,0,0,0, F,9, C,6,
1225,-1073677850, C000F9E6, C,0,0,0, F,9, E,6,
1227,64012, 0000FA0C,0,0,0,0, F, A,0, C ,
1229,-2147419601, 8000FA2F,8,0,0,0, F, A,2, F ,
1231,1073805275, 4000F7DB,4,0,0,0, F,7, D, B ,
1233,-1073678360, C000F7E8, C,0,0,0, F,7, E,8,
1235,-1073678349, C000F7F3, C,0,0,0, F,7, F,3,
1237,63488, 0000F800,0,0,0,0, F,8,0,0,
1239,-2147420140, 8000F814,8,0,0,0, F,8,1,4,
1241,1073805358, 4000F82E,4,0,0,0, F,8,2, E ,
1243,63556, 0000F844,0,0,0,0, F,8,4,4,
1245,1073805383, 4000F847,4,0,0,0, F,8,4,7,
1247,63540, 0000F834,0,0,0,0, F,8,3,4,
1249,-1073678303, C000F821, C,0,0,0, F,8,2,1,
1251,63509, 0000F815,0,0,0,0, F,8,1,5,
1253,63491, 0000F803,0,0,0,0, F,8,0,3,
1255,1073805294, 4000F7EE,4,0,0,0, F,7, E, E ,
1257,-1073678371, C000F7DD, C,0,0,0, F,7, D, D ,
1259,-2147419668, 8000F9EC,8,0,0,0, F,9, E, C ,
1261,63952, 0000F9D0,0,0,0,0, F,9, D,0,
1263,-2147419722, 8000F9B6,8,0,0,0, F,9, B,6,
1265,-1073677931, C000F995, C,0,0,0, F,9,9,5,
1267,63854, 0000F96E,0,0,0,0, F,9,6, E ,
1269,1073805642, 4000F94A,4,0,0,0, F,9,4, A ,
1271,-1073678035, C000F92D, C,0,0,0, F,9,2, D ,
1273,1073805587, 4000F913,4,0,0,0, F,9,1,3,
1275,64135, 0000FA87,0,0,0,0, F, A,8,7,
1277,1073805971, 4000FA93,4,0,0,0, F, A,9,3,
1279,64158, 0000FA9E,0,0,0,0, F, A,9, E ,
1281,-1073677659, C000FAA5, C,0,0,0, F, A, A,5,
1283,-2147419476, 8000FAAC,8,0,0,0, F, A, A, C ,
1285,64177, 0000FAB1,0,0,0,0, F, A, B,1,
1287,-2147419474, 8000FAAE,8,0,0,0, F, A, A, E ,
1289,1073805510, 4000F8C6,4,0,0,0, F,8, C,6,
1291,-2147419926, 8000F8EA,8,0,0,0, F,8, E, A ,
1293,63747, 0000F903,0,0,0,0, F,9,0,3,
1295,63772, 0000F91C,0,0,0,0, F,9,1, C ,
1297,-2147419850, 8000F936,8,0,0,0, F,9,3,6,
1299,-1073678000, C000F950, C,0,0,0, F,9,5,0,
1301,63856, 0000F970,0,0,0,0, F,9,7,0,
1303,63407, 0000F7AF,0,0,0,0, F,7, A, F ,
1305,-2147420243, 8000F7AD,8,0,0,0, F,7, A, D ,
1307,1073805232, 4000F7B0,4,0,0,0, F,7, B,0,
1309,1073805241, 4000F7B9,4,0,0,0, F,7, B,9,
1311,63429, 0000F7C5,0,0,0,0, F,7, C,5,
1313,63442, 0000F7D2,0,0,0,0, F,7, D,2,
1315,-1073678365, C000F7E3, C,0,0,0, F,7, E,3,
1317,1073805531, 4000F8DB,4,0,0,0, F,8, D, B ,
1319,-2147419963, 8000F8C5,8,0,0,0, F,8, C,5,
1321,-2147419989, 8000F8AB,8,0,0,0, F,8, A, B ,
1323,63627, 0000F88B,0,0,0,0, F,8,8, B ,
1325,1073805423, 4000F86F,4,0,0,0, F,8,6, F ,
1327,63575, 0000F857,0,0,0,0, F,8,5,7,
1329,63548, 0000F83C,0,0,0,0, F,8,3, C ,
1331,64108, 0000FA6C,0,0,0,0, F, A,6, C ,
1333,64086, 0000FA56,0,0,0,0, F, A,5,6,
1335,64070, 0000FA46,0,0,0,0, F, A,4,6,
1337,1073805877, 4000FA35,4,0,0,0, F, A,3,5,
1339,1073805854, 4000FA1E,4,0,0,0, F, A,1, E ,
1341,-2147419645, 8000FA03,8,0,0,0, F, A,0,3,
1343,63973, 0000F9E5,0,0,0,0, F,9, E,5,
1345,1073805768, 4000F9C8,4,0,0,0, F,9, C,8,
1347,1073805811, 4000F9F3,4,0,0,0, F,9, F,3,
1349,-1073677800, C000FA18, C,0,0,0, F, A,1,8,
1351,64057, 0000FA39,0,0,0,0, F, A,3,9,
1353,-1073677743, C000FA51, C,0,0,0, F, A,5,1,
1355,64102, 0000FA66,0,0,0,0, F, A,6,6,
1357,-2147419528, 8000FA78,8,0,0,0, F, A,7,8,
1359,-1073677690, C000FA86, C,0,0,0, F, A,8,6,
1361,-1073678307, C000F81D, C,0,0,0, F,8,1, D ,
1363,-2147420106, 8000F836,8,0,0,0, F,8,3,6,
1365,-1073678260, C000F84C, C,0,0,0, F,8,4, C ,
1367,-2147420058, 8000F866,8,0,0,0, F,8,6,6,
1369,-1073678203, C000F885, C,0,0,0, F,8,8,5,
1371,1073805481, 4000F8A9,4,0,0,0, F,8, A,9,
1373,-2147419954, 8000F8CE,8,0,0,0, F,8, C, E ,
1375,63480, 0000F7F8,0,0,0,0, F,7, F,8,
1377,1073805287, 4000F7E7,4,0,0,0, F,7, E,7,
1379,63446, 0000F7D6,0,0,0,0, F,7, D,6,
1381,63432, 0000F7C8,0,0,0,0, F,7, C,8,
1383,63423, 0000F7BF,0,0,0,0, F,7, B, F ,
1385,-1073678416, C000F7B0, C,0,0,0, F,7, B,0,
1387,63403, 0000F7AB,0,0,0,0, F,7, A, B ,
1389,-2147419800, 8000F968,8,0,0,0, F,9,6,8,
1391,-2147419834, 8000F946,8,0,0,0, F,9,4,6,
1393,-2147419865, 8000F927,8,0,0,0, F,9,2,7,
1395,-1073678065, C000F90F, C,0,0,0, F,9,0, F ,
1397,-1073678082, C000F8FE, C,0,0,0, F,8, F, E ,
1399,-2147419925, 8000F8EB,8,0,0,0, F,8, E, B ,
1401,-2147419945, 8000F8D7,8,0,0,0, F,8, D,7,
1403,1073805990, 4000FAA6,4,0,0,0, F, A, A,6,
1405,-1073677650, C000FAAE, C,0,0,0, F, A, A, E ,
1407,-1073677644, C000FAB4, C,0,0,0, F, A, B,4,
1409,1073806003, 4000FAB3,4,0,0,0, F, A, B,3,
1411,-2147419481, 8000FAA7,8,0,0,0, F, A, A,7,
1413,-2147419505, 8000FA8F,8,0,0,0, F, A,8, F ,
1415,64117, 0000FA75,0,0,0,0, F, A,7,5,
1417,-2147419864, 8000F928,8,0,0,0, F,9,2,8,
1419,-1073678015, C000F941, C,0,0,0, F,9,4,1,
1421,1073805662, 4000F95E,4,0,0,0, F,9,5, E ,
1423,63870, 0000F97E,0,0,0,0, F,9,7, E ,
1425,-2147419749, 8000F99B,8,0,0,0, F,9,9, B ,
1427,63927, 0000F9B7,0,0,0,0, F,9, B,7,
1429,-2147419689, 8000F9D7,8,0,0,0, F,9, D,7,
1431,-1073678399, C000F7C1, C,0,0,0, F,7, C,1,
1433,1073805263, 4000F7CF,4,0,0,0, F,7, C, F ,
1435,-2147420195, 8000F7DD,8,0,0,0, F,7, D, D ,
1437,-2147420180, 8000F7EC,8,0,0,0, F,7, E, C ,
1439,63480, 0000F7F8,0,0,0,0, F,7, F,8,
1441,1073805316, 4000F804,4,0,0,0, F,8,0,4,
1443,1073805332, 4000F814,4,0,0,0, F,8,1,4,
1445,1073805443, 4000F883,4,0,0,0, F,8,8,3,
1447,-2147420057, 8000F867,8,0,0,0, F,8,6,7,
1449,63570, 0000F852,0,0,0,0, F,8,5,2,
1451,1073805372, 4000F83C,4,0,0,0, F,8,3, C ,
1453,63530, 0000F82A,0,0,0,0, F,8,2, A ,
1455,63518, 0000F81E,0,0,0,0, F,8,1, E ,
1457,-2147420146, 8000F80E,8,0,0,0, F,8,0, E ,
1459,1073805877, 4000FA35,4,0,0,0, F, A,3,5,
1461,-2147419619, 8000FA1D,8,0,0,0, F, A,1, D ,
1463,1073805825, 4000FA01,4,0,0,0, F, A,0,1,
1465,-1073677854, C000F9E2, C,0,0,0, F,9, E,2,
1467,63944, 0000F9C8,0,0,0,0, F,9, C,8,
1469,1073805740, 4000F9AC,4,0,0,0, F,9, A, C ,
1471,1073805704, 4000F988,4,0,0,0, F,9,8,8,
1473,1073805885, 4000FA3D,4,0,0,0, F, A,3, D ,
1475,1073805909, 4000FA55,4,0,0,0, F, A,5,5,
1477,-1073677716, C000FA6C, C,0,0,0, F, A,6, C ,
1479,1073805950, 4000FA7E,4,0,0,0, F, A,7, E ,
1481,64137, 0000FA89,0,0,0,0, F, A,8,9,
1483,-2147419501, 8000FA93,8,0,0,0, F, A,9,3,
1485,1073805980, 4000FA9C,4,0,0,0, F, A,9, C ,
1487,-2147420074, 8000F856,8,0,0,0, F,8,5,6,
1489,-1073678226, C000F86E, C,0,0,0, F,8,6, E ,
1491,-1073678196, C000F88C, C,0,0,0, F,8,8, C ,
1493,63664, 0000F8B0,0,0,0,0, F,8, B,0,
1495,-1073678124, C000F8D4, C,0,0,0, F,8, D,4,
1497,1073805555, 4000F8F3,4,0,0,0, F,8, F,3,
1499,1073805582, 4000F90E,4,0,0,0, F,9,0, E ,
1501,1073805273, 4000F7D9,4,0,0,0, F,7, D,9,
1503,-2147420213, 8000F7CB,8,0,0,0, F,7, C, B ,
1505,-1073678401, C000F7BF, C,0,0,0, F,7, B, F ,
1507,-2147420233, 8000F7B7,8,0,0,0, F,7, B,7,
1509,63412, 0000F7B4,0,0,0,0, F,7, B,4,
1511,-1073678412, C000F7B4, C,0,0,0, F,7, B,4,
1513,1073805241, 4000F7B9,4,0,0,0, F,7, B,9,
1515,1073805597, 4000F91D,4,0,0,0, F,9,1, D ,
1517,63753, 0000F909,0,0,0,0, F,9,0,9,
1519,-1073678090, C000F8F6, C,0,0,0, F,8, F,6,
1521,-2147419932, 8000F8E4,8,0,0,0, F,8, E,4,
1523,-2147419953, 8000F8CF,8,0,0,0, F,8, C, F ,
1525,-2147419979, 8000F8B5,8,0,0,0, F,8, B,5,
1527,1073805463, 4000F897,4,0,0,0, F,8,9,7,
1529,-1073677644, C000FAB4, C,0,0,0, F, A, B,4,
1531,64175, 0000FAAF,0,0,0,0, F, A, A, F ,
1533,-2147419492, 8000FA9C,8,0,0,0, F, A,9, C ,
1535,-2147419517, 8000FA83,8,0,0,0, F, A,8,3,
1537,-1073677717, C000FA6B, C,0,0,0, F, A,6, B ,
1539,-2147419560, 8000FA58,8,0,0,0, F, A,5,8,
1541,-1073677753, C000FA47, C,0,0,0, F, A,4,7,
1543,-1073677979, C000F965, C,0,0,0, F,9,6,5,
1545,-1073677948, C000F984, C,0,0,0, F,9,8,4,
1547,1073805728, 4000F9A0,4,0,0,0, F,9, A,0,
1549,1073805757, 4000F9BD,4,0,0,0, F,9, B, D ,
1551,63969, 0000F9E1,0,0,0,0, F,9, E,1,
1553,-2147419641, 8000FA07,8,0,0,0, F, A,0,7,
1555,-1073677782, C000FA2A, C,0,0,0, F, A,2, A ,
1557,-1073678372, C000F7DC, C,0,0,0, F,7, D, C ,
1559,1073805294, 4000F7EE,4,0,0,0, F,7, E, E ,
1561,-2147420169, 8000F7F7,8,0,0,0, F,7, F,7,
1563,-2147420157, 8000F803,8,0,0,0, F,8,0,3,
1565,-1073678313, C000F817, C,0,0,0, F,8,1,7,
1567,63535, 0000F82F,0,0,0,0, F,8,2, F ,
1569,1073805381, 4000F845,4,0,0,0, F,8,4,5,
1571,1073805383, 4000F847,4,0,0,0, F,8,4,7,
1573,-2147420111, 8000F831,8,0,0,0, F,8,3,1,
1575,63525, 0000F825,0,0,0,0, F,8,2,5,
1577,63513, 0000F819,0,0,0,0, F,8,1,9,
1579,1073805317, 4000F805,4,0,0,0, F,8,0,5,
1581,-1073678350, C000F7F2, C,0,0,0, F,7, F,2,
1583,63459, 0000F7E3,0,0,0,0, F,7, E,3,
1585,-2147419665, 8000F9EF,8,0,0,0, F,9, E, F ,
1587,63953, 0000F9D1,0,0,0,0, F,9, D,1,
1589,-2147419723, 8000F9B5,8,0,0,0, F,9, B,5,
1591,-1073677928, C000F998, C,0,0,0, F,9,9,8,
1593,-2147419786, 8000F976,8,0,0,0, F,9,7,6,
1595,-2147419822, 8000F952,8,0,0,0, F,9,5,2,
1597,1073805617, 4000F931,4,0,0,0, F,9,3,1,
1599,1073805940, 4000FA74,4,0,0,0, F, A,7,4,
1601,-2147419517, 8000FA83,8,0,0,0, F, A,8,3,
1603,-1073677681, C000FA8F, C,0,0,0, F, A,8, F ,
1605,1073805979, 4000FA9B,4,0,0,0, F, A,9, B ,
1607,64165, 0000FAA5,0,0,0,0, F, A, A,5,
1609,1073805998, 4000FAAE,4,0,0,0, F, A, A, E ,
1611,-1073677644, C000FAB4, C,0,0,0, F, A, B,4,
1613,63648, 0000F8A0,0,0,0,0, F,8, A,0,
1615,1073805511, 4000F8C7,4,0,0,0, F,8, C,7,
1617,-1073678103, C000F8E9, C,0,0,0, F,8, E,9,
1619,-2147419899, 8000F905,8,0,0,0, F,9,0,5,
1621,-2147419873, 8000F91F,8,0,0,0, F,9,1, F ,
1623,-1073678024, C000F938, C,0,0,0, F,9,3,8,
1625,-1073677998, C000F952, C,0,0,0, F,9,5,2,
1627,63415, 0000F7B7,0,0,0,0, F,7, B,7,
1629,-1073678418, C000F7AE, C,0,0,0, F,7, A, E ,
1631,-1073678423, C000F7A9, C,0,0,0, F,7, A,9,
1633,-1073678423, C000F7A9, C,0,0,0, F,7, A,9,
1635,-1073678415, C000F7B1, C,0,0,0, F,7, B,1,
1637,1073805245, 4000F7BD,4,0,0,0, F,7, B, D ,
1639,-1073678387, C000F7CD, C,0,0,0, F,7, C, D ,
1641,-1073678096, C000F8F0, C,0,0,0, F,8, F,0,
1643,63711, 0000F8DF,0,0,0,0, F,8, D, F ,
1645,-2147419958, 8000F8CA,8,0,0,0, F,8, C, A ,
1647,63662, 0000F8AE,0,0,0,0, F,8, A, E ,
1649,-1073678193, C000F88F, C,0,0,0, F,8,8, F ,
1651,-2147420043, 8000F875,8,0,0,0, F,8,7,5,
1653,1073805402, 4000F85A,4,0,0,0, F,8,5, A ,
1655,-1073677679, C000FA91, C,0,0,0, F, A,9,1,
1657,-2147419530, 8000FA76,8,0,0,0, F, A,7,6,
1659,-2147419554, 8000FA5E,8,0,0,0, F, A,5, E ,
1661,64076, 0000FA4C,0,0,0,0, F, A,4, C ,
1663,64059, 0000FA3B,0,0,0,0, F, A,3, B ,
1665,64038, 0000FA26,0,0,0,0, F, A,2,6,
1667,64013, 0000FA0D,0,0,0,0, F, A,0, D ,
1669,1073805739, 4000F9AB,4,0,0,0, F,9, A, B ,
1671,-2147419703, 8000F9C9,8,0,0,0, F,9, C,9,
1673,-1073677846, C000F9EA, C,0,0,0, F,9, E, A ,
1675,-2147419631, 8000FA11,8,0,0,0, F, A,1,1,
1677,1073805879, 4000FA37,4,0,0,0, F, A,3,7,
1679,1073805906, 4000FA52,4,0,0,0, F, A,5,2,
1681,-1073677723, C000FA65, C,0,0,0, F, A,6,5,
1683,-1073678346, C000F7F6, C,0,0,0, F,7, F,6,
1685,-1073678329, C000F807, C,0,0,0, F,8,0,7,
1687,1073805342, 4000F81E,4,0,0,0, F,8,1, E ,
1689,63543, 0000F837,0,0,0,0, F,8,3,7,
1691,63566, 0000F84E,0,0,0,0, F,8,4, E ,
1693,63587, 0000F863,0,0,0,0, F,8,6,3,
1695,-1073678213, C000F87B, C,0,0,0, F,8,7, B ,
1697,-1073678310, C000F81A, C,0,0,0, F,8,1, A ,
1699,-1073678322, C000F80E, C,0,0,0, F,8,0, E ,
1701,-2147420164, 8000F7FC,8,0,0,0, F,7, F, C ,
1703,-2147420184, 8000F7E8,8,0,0,0, F,7, E,8,
1705,1073805274, 4000F7DA,4,0,0,0, F,7, D, A ,
1707,-1073678386, C000F7CE, C,0,0,0, F,7, C, E ,
1709,-1073678396, C000F7C4, C,0,0,0, F,7, C,4,
1711,63921, 0000F9B1,0,0,0,0, F,9, B,1,
1713,-2147419759, 8000F991,8,0,0,0, F,9,9,1,
1715,-2147419795, 8000F96D,8,0,0,0, F,9,6, D ,
1717,63818, 0000F94A,0,0,0,0, F,9,4, A ,
1719,1073805610, 4000F92A,4,0,0,0, F,9,2, A ,
1721,1073805584, 4000F910,4,0,0,0, F,9,1,0,
1723,63739, 0000F8FB,0,0,0,0, F,8, F, B ,
1725,64142, 0000FA8E,0,0,0,0, F, A,8, E ,
1727,-2147419497, 8000FA97,8,0,0,0, F, A,9,7,
1729,1073805984, 4000FAA0,4,0,0,0, F, A, A,0,
1731,-2147419483, 8000FAA5,8,0,0,0, F, A, A,5,
1733,64169, 0000FAA9,0,0,0,0, F, A, A,9,
1735,1073805992, 4000FAA8,4,0,0,0, F, A, A,8,
1737,-2147419491, 8000FA9D,8,0,0,0, F, A,9, D ,
1739,-2147419914, 8000F8F6,8,0,0,0, F,8, F,6,
1741,63764, 0000F914,0,0,0,0, F,9,1,4,
1743,63787, 0000F92B,0,0,0,0, F,9,2, B ,
1745,-2147419840, 8000F940,8,0,0,0, F,9,4,0,
1747,63836, 0000F95C,0,0,0,0, F,9,5, C ,
1749,-2147419780, 8000F97C,8,0,0,0, F,9,7, C ,
1751,1073805721, 4000F999,4,0,0,0, F,9,9,9,
