
AMiRo LightRing 1.0
Bootloader 1.1.1
ChibiOS 2.6.8
Board ID: 36

starting robot 
before init 
init 
start I2S -> sleep 1s 
before start DMA 
sleep 1s k:0 j:0 

ChibiOS/RT Shell
ch> sleep 2s k:1 j:0 
sleep 3s k:2 j:0 
sleep 4s k:3 j:0 
sleep 5s k:4 j:0 
sleep 6s k:5 j:0 
sleep 7s k:6 j:0 
sleep 8s k:7 j:0 
sleep 9s k:0 j:1 
sleep 10s k:1 j:1 
sleep 11s k:2 j:1 
sleep 12s k:3 j:1 
sleep 13s k:4 j:1 
sleep 14s k:5 j:1 
sleep 15s k:6 j:1 
sleep 16s k:7 j:1 
sleep 17s k:0 j:2 
sleep 18s k:1 j:2 
sleep 19s k:2 j:2 
sleep 20s k:3 j:2 
sleep 21s k:4 j:2 
sleep 22s k:5 j:2 
sleep 23s k:6 j:2 
sleep 24s k:7 j:2 
sleep 25s k:0 j:3 
sleep 26s k:1 j:3 
sleep 27s k:2 j:3 
sleep 28s k:3 j:3 
sleep 29s k:4 j:3 
sleep 30s k:5 j:3 
sleep 31s k:6 j:3 
sleep 32s k:7 j:3 
sleep 33s k:0 j:4 
sleep 34s k:1 j:4 
sleep 35s k:2 j:4 
sleep 36s k:3 j:4 
sleep 37s k:4 j:4 
sleep 38s k:5 j:4 
sleep 39s k:6 j:4 
sleep 40s k:7 j:4 
sleep 41s k:0 j:5 
sleep 42s k:1 j:5 
sleep 43s k:2 j:5 
sleep 44s k:3 j:5 
sleep 45s k:4 j:5 
sleep 46s k:5 j:5 
sleep 47s k:6 j:5 
sleep 48s k:7 j:5 
sleep 49s k:0 j:6 
sleep 50s k:1 j:6 
sleep 51s k:2 j:6 
sleep 52s k:3 j:6 
sleep 53s k:4 j:6 
sleep 54s k:5 j:6 
sleep 55s k:6 j:6 
sleep 56s k:7 j:6 
before stop DMA 
stop DMA -> sleep 1s 
before stop I2S 
stop I2S -> 1s 
Cycle 0
i, k, frequency, d1, d1, i2s_fft_buf[k]
1653,826,26458.45898,-1713,FFFFF94F,4445.90722
1655,827,26490.49023,-1766,FFFFF91A,4261.96826
1657,828,26522.52343,-1801,FFFFF8F7,2789.68017
1659,829,26554.55468,-1743,FFFFF931,2925.96704
1661,830,26586.58593,-1707,FFFFF955,2263.52734
1663,831,26618.61914,-1750,FFFFF92A,552.61029
1665,832,26650.65039,-1755,FFFFF925,1310.92944
1667,833,26682.68359,-1769,FFFFF917,1831.69458
1669,834,26714.71484,-1776,FFFFF910,2701.72363
1671,835,26746.74609,-1736,FFFFF938,3388.61694
1673,836,26778.77929,-1756,FFFFF924,1540.06555
1675,837,26810.81054,-1714,FFFFF94E,1534.38732
1677,838,26842.84375,-1631,FFFFF9A1,1119.61572
1679,839,26874.87500,-1705,FFFFF957,1855.86840
1681,840,26906.90625,-1768,FFFFF918,1036.05603
1683,841,26938.93945,-1743,FFFFF931,1698.12719
1685,842,26970.97070,-1797,FFFFF8FB,1712.21716
1687,843,27003.00390,-1846,FFFFF8CA,345.99481
1689,844,27035.03515,-1760,FFFFF920,986.71118
1691,845,27067.06640,-1677,FFFFF973,1430.38012
1693,846,27099.09960,-1701,FFFFF95B,3195.06494
1695,847,27131.13085,-1769,FFFFF917,3063.64160
1697,848,27163.16406,-1827,FFFFF8DD,1459.43615
1699,849,27195.19531,-1771,FFFFF915,1789.28027
1701,850,27227.22656,-1674,FFFFF976,1651.18261
1703,851,27259.25976,-1712,FFFFF950,2448.11865
1705,852,27291.29101,-1709,FFFFF953,1048.61975
1707,853,27323.32421,-1662,FFFFF982,2321.44970
1709,854,27355.35546,-1798,FFFFF8FA,1695.83215
1711,855,27387.38671,-1888,FFFFF8A0,2498.56396
1713,856,27419.41992,-1803,FFFFF8F5,2757.84375
1715,857,27451.45117,-1748,FFFFF92C,2708.92138
1717,858,27483.48437,-1691,FFFFF965,2772.26269
1719,859,27515.51562,-1733,FFFFF93B,4084.15942
1721,860,27547.54687,-1833,FFFFF8D7,5696.55126
1723,861,27579.58007,-1758,FFFFF922,4110.90087
1725,862,27611.61132,-1730,FFFFF93E,5053.42578
1727,863,27643.64453,-1799,FFFFF8F9,860.23852
1729,864,27675.67578,-1726,FFFFF942,1430.26977
1731,865,27707.70703,-1677,FFFFF973,2831.47998
1733,866,27739.74023,-1758,FFFFF922,1412.24353
1735,867,27771.77148,-1751,FFFFF929,2274.38671
1737,868,27803.80468,-1688,FFFFF968,2907.14965
1739,869,27835.83593,-1718,FFFFF94A,1027.24548
1741,870,27867.86718,-1780,FFFFF90C,1624.25781
1743,871,27899.90039,-1825,FFFFF8DF,2702.48730
1745,872,27931.93164,-1856,FFFFF8C0,1470.51306
1747,873,27963.96484,-1737,FFFFF937,1566.46508
1749,874,27995.99609,-1632,FFFFF9A0,1881.89270
1751,875,28028.02734,-1727,FFFFF941,2506.55273
1753,876,28060.06054,-1743,FFFFF931,1751.71569
1755,877,28092.09179,-1708,FFFFF954,2340.68847
1757,878,28124.12500,-1768,FFFFF918,1989.26843
1759,879,28156.15625,-1775,FFFFF911,1927.54882
1761,880,28188.18750,-1746,FFFFF92E,2232.76391
1763,881,28220.22070,-1706,FFFFF956,1634.39855
1765,882,28252.25195,-1697,FFFFF95F,2070.37939
1767,883,28284.28515,-1817,FFFFF8E7,2396.41235
1769,884,28316.31640,-1843,FFFFF8CD,1224.03308
1771,885,28348.34765,-1748,FFFFF92C,1757.20922
1773,886,28380.38085,-1743,FFFFF931,1956.13769
1775,887,28412.41210,-1739,FFFFF935,2057.31103
1777,888,28444.44531,-1661,FFFFF983,1387.79260
1779,889,28476.47656,-1661,FFFFF983,2359.80395
1781,890,28508.50781,-1759,FFFFF921,1752.38500
1783,891,28540.54101,-1804,FFFFF8F4,1057.26989
1785,892,28572.57226,-1766,FFFFF91A,1579.31677
1787,893,28604.60546,-1739,FFFFF935,1069.28747
1789,894,28636.63671,-1773,FFFFF913,1385.32067
1791,895,28668.66796,-1787,FFFFF905,2806.30615
1793,896,28700.70117,-1714,FFFFF94E,1929.61486
1795,897,28732.73242,-1680,FFFFF970,1740.64404
1797,898,28764.76562,-1718,FFFFF94A,3293.56738
1799,899,28796.79687,-1747,FFFFF92D,1738.77160
1801,900,28828.82812,-1804,FFFFF8F4,1040.38659
1803,901,28860.86132,-1787,FFFFF905,3909.40161
1805,902,28892.89257,-1677,FFFFF973,1613.36743
1807,903,28924.92578,-1658,FFFFF986,3087.58349
1809,904,28956.95703,-1656,FFFFF988,3042.72216
1811,905,28988.98828,-1631,FFFFF9A1,1269.74584
1813,906,29021.02148,-1776,FFFFF910,1678.72485
1815,907,29053.05273,-1900,FFFFF894,3260.85278
1817,908,29085.08593,-1762,FFFFF91E,5343.91503
1819,909,29117.11718,-1659,FFFFF985,2409.03833
1821,910,29149.14843,-1706,FFFFF956,1939.09497
1823,911,29181.18164,-1716,FFFFF94C,4615.06933
1825,912,29213.21289,-1761,FFFFF91F,4624.36816
1827,913,29245.24609,-1760,FFFFF920,3178.87207
1829,914,29277.27734,-1689,FFFFF967,4827.49804
1831,915,29309.30859,-1739,FFFFF935,4240.23974
1833,916,29341.34179,-1695,FFFFF961,1167.86303
1835,917,29373.37304,-1599,FFFFF9C1,2102.04150
1837,918,29405.40625,-1735,FFFFF939,1747.64025
1839,919,29437.43750,-1831,FFFFF8D9,1788.33276
1841,920,29469.46875,-1770,FFFFF916,3494.55322
1843,921,29501.50195,-1769,FFFFF917,1571.83935
1845,922,29533.53320,-1756,FFFFF924,2439.89746
1847,923,29565.56640,-1710,FFFFF952,2547.06445
1849,924,29597.59765,-1739,FFFFF935,951.56793
1851,925,29629.62890,-1694,FFFFF962,408.60058
1853,926,29661.66210,-1628,FFFFF9A4,1249.60107
1855,927,29693.69335,-1741,FFFFF933,1992.52075
1857,928,29725.72656,-1787,FFFFF905,2081.10913
1859,929,29757.75781,-1722,FFFFF946,1944.41503
1861,930,29789.78906,-1826,FFFFF8DE,1713.29272
1863,931,29821.82226,-1830,FFFFF8DA,2757.58544
1865,932,29853.85351,-1709,FFFFF953,1026.62170
1867,933,29885.88671,-1732,FFFFF93C,1277.85217
1869,934,29917.91796,-1741,FFFFF933,1605.05993
1871,935,29949.94921,-1734,FFFFF93A,2104.05126
1873,936,29981.98242,-1727,FFFFF941,1889.80480
1875,937,30014.01367,-1656,FFFFF988,1433.95812
1877,938,30046.04687,-1659,FFFFF985,1433.74975
1879,939,30078.07812,-1722,FFFFF946,1702.02014
1881,940,30110.10937,-1766,FFFFF91A,1967.68286
1883,941,30142.14257,-1798,FFFFF8FA,2475.97119
1885,942,30174.17382,-1831,FFFFF8D9,1407.37890
1887,943,30206.20703,-1844,FFFFF8CC,3809.28002
1889,944,30238.23828,-1797,FFFFF8FB,2145.20288
1891,945,30270.26953,-1776,FFFFF910,2041.59594
1893,946,30302.30273,-1723,FFFFF945,2186.66552
1895,947,30334.33398,-1669,FFFFF97B,1851.02612
1897,948,30366.36718,-1751,FFFFF929,1911.29663
1899,949,30398.39843,-1760,FFFFF920,1839.82653
1901,950,30430.42968,-1714,FFFFF94E,2134.54052
1903,951,30462.46289,-1729,FFFFF93F,1525.83630
1905,952,30494.49414,-1733,FFFFF93B,2214.45263
1907,953,30526.52734,-1781,FFFFF90B,1674.74096
1909,954,30558.55859,-1791,FFFFF901,1483.43750
1911,955,30590.58984,-1771,FFFFF915,2269.83764
1913,956,30622.62304,-1790,FFFFF902,1599.65295
1915,957,30654.65429,-1734,FFFFF93A,1917.81237
1917,958,30686.68750,-1740,FFFFF934,1766.82043
1919,959,30718.71875,-1797,FFFFF8FB,1456.81286
1921,960,30750.75000,-1706,FFFFF956,1364.90087
1923,961,30782.78320,-1644,FFFFF994,2503.59790
1925,962,30814.81445,-1691,FFFFF965,2216.54199
1927,963,30846.84765,-1732,FFFFF93C,1419.98754
1929,964,30878.87890,-1808,FFFFF8F0,1887.53381
1931,965,30910.91015,-1881,FFFFF8A7,1993.60778
1933,966,30942.94335,-1834,FFFFF8D6,1693.53967
1935,967,30974.97460,-1705,FFFFF957,221.70285
1937,968,31007.00781,-1626,FFFFF9A6,1860.51965
1939,969,31039.03906,-1679,FFFFF971,1688.70214
1941,970,31071.07031,-1782,FFFFF90A,1096.72790
1943,971,31103.10351,-1780,FFFFF90C,2332.53320
1945,972,31135.13476,-1691,FFFFF965,1760.52832
1947,973,31167.16796,-1673,FFFFF977,2231.72509
1949,974,31199.19921,-1710,FFFFF952,1139.98339
1951,975,31231.23046,-1741,FFFFF933,1169.81347
1953,976,31263.26367,-1822,FFFFF8E2,1542.71496
1955,977,31295.29492,-1868,FFFFF8B4,1170.77966
1957,978,31327.32812,-1807,FFFFF8F1,1914.64892
1959,979,31359.35937,-1734,FFFFF93A,1644.84973
1961,980,31391.39062,-1675,FFFFF975,1969.41406
1963,981,31423.42382,-1704,FFFFF958,1763.96459
1965,982,31455.45507,-1813,FFFFF8EB,1188.21350
1967,983,31487.48828,-1786,FFFFF906,3607.08032
1969,984,31519.51953,-1712,FFFFF950,1768.50549
1971,985,31551.55078,-1740,FFFFF934,3284.97167
1973,986,31583.58398,-1733,FFFFF93B,1496.74975
1975,987,31615.61523,-1763,FFFFF91D,1861.80175
1977,988,31647.64843,-1805,FFFFF8F3,2910.71386
1979,989,31679.67968,-1707,FFFFF955,1314.79614
1981,990,31711.71093,-1699,FFFFF95D,2063.35156
1983,991,31743.74414,-1786,FFFFF906,4638.12500
1985,992,31775.77539,-1740,FFFFF934,2490.44067
1987,993,31807.80859,-1730,FFFFF93E,1649.02868
1989,994,31839.83984,-1795,FFFFF8FD,1954.55688
1991,995,31871.87109,-1722,FFFFF946,1650.87072
1993,996,31903.90429,-1682,FFFFF96E,1798.08166
1995,997,31935.93554,-1733,FFFFF93B,1738.50158
1997,998,31967.96875,-1714,FFFFF94E,1556.57580
1999,999,32000.00000,-1746,FFFFF92E,0.00000
