
AMiRo LightRing 1.0
Bootloader 1.1.1
ChibiOS 2.6.8
Board ID: 36

starting robot 
before init 
init 
start I2S -> sleep 1s 
before start DMA 
sleep 1s k:0 j:0 

ChibiOS/RT Shell
ch> sleep 2s k:1 j:0 
sleep 3s k:2 j:0 
sleep 4s k:3 j:0 
sleep 5s k:4 j:0 
sleep 6s k:5 j:0 
sleep 7s k:6 j:0 
sleep 8s k:7 j:0 
sleep 9s k:0 j:1 
sleep 10s k:1 j:1 
sleep 11s k:2 j:1 
sleep 12s k:3 j:1 
sleep 13s k:4 j:1 
sleep 14s k:5 j:1 
sleep 15s k:6 j:1 
sleep 16s k:7 j:1 
sleep 17s k:0 j:2 
sleep 18s k:1 j:2 
sleep 19s k:2 j:2 
sleep 20s k:3 j:2 
sleep 21s k:4 j:2 
sleep 22s k:5 j:2 
sleep 23s k:6 j:2 
sleep 24s k:7 j:2 
sleep 25s k:0 j:3 
sleep 26s k:1 j:3 
sleep 27s k:2 j:3 
sleep 28s k:3 j:3 
sleep 29s k:4 j:3 
sleep 30s k:5 j:3 
sleep 31s k:6 j:3 
sleep 32s k:7 j:3 
sleep 33s k:0 j:4 
sleep 34s k:1 j:4 
sleep 35s k:2 j:4 
sleep 36s k:3 j:4 
sleep 37s k:4 j:4 
sleep 38s k:5 j:4 
sleep 39s k:6 j:4 
sleep 40s k:7 j:4 
sleep 41s k:0 j:5 
sleep 42s k:1 j:5 
sleep 43s k:2 j:5 
sleep 44s k:3 j:5 
sleep 45s k:4 j:5 
sleep 46s k:5 j:5 
sleep 47s k:6 j:5 
sleep 48s k:7 j:5 
sleep 49s k:0 j:6 
sleep 50s k:1 j:6 
sleep 51s k:2 j:6 
sleep 52s k:3 j:6 
sleep 53s k:4 j:6 
sleep 54s k:5 j:6 
sleep 55s k:6 j:6 
sleep 56s k:7 j:6 
before stop DMA 
stop DMA -> sleep 1s 
before stop I2S 
stop I2S -> 1s 
Cycle 0
i, k, frequency, d1, d1, i2s_fft_buf[k]
587,293,9385.38574,-1789,FFFFF903,1586599040.00000
589,294,9417.41699,-1790,FFFFF902,1592014208.00000
591,295,9449.44921,-1792,FFFFF900,1597429248.00000
593,296,9481.48144,-1793,FFFFF8FF,1602844800.00000
595,297,9513.51367,-1794,FFFFF8FE,1608259072.00000
597,298,9545.54589,-1795,FFFFF8FD,1613673728.00000
599,299,9577.57714,-1796,FFFFF8FC,1619087616.00000
601,300,9609.60937,-1795,FFFFF8FD,1624503936.00000
603,301,9641.64160,-1795,FFFFF8FD,1629918592.00000
605,302,9673.67382,-1795,FFFFF8FD,1635333632.00000
607,303,9705.70605,-1793,FFFFF8FF,1640749312.00000
609,304,9737.73730,-1790,FFFFF902,1646164224.00000
611,305,9769.76953,-1786,FFFFF906,1651578880.00000
613,306,9801.80175,-1780,FFFFF90C,1656994688.00000
615,307,9833.83398,-1776,FFFFF910,1662408704.00000
617,308,9865.86621,-1771,FFFFF915,1667823872.00000
619,309,9897.89746,-1767,FFFFF919,1673238400.00000
621,310,9929.92968,-1762,FFFFF91E,1678653824.00000
623,311,9961.96191,-1758,FFFFF922,1684069632.00000
625,312,9993.99414,-1753,FFFFF927,1689484672.00000
627,313,10026.02636,-1746,FFFFF92E,1694898688.00000
629,314,10058.05761,-1740,FFFFF934,1700314112.00000
631,315,10090.08984,-1734,FFFFF93A,1705729792.00000
633,316,10122.12207,-1729,FFFFF93F,1711144192.00000
635,317,10154.15429,-1723,FFFFF945,1716558848.00000
637,318,10186.18652,-1718,FFFFF94A,1721973888.00000
639,319,10218.21777,-1712,FFFFF950,1727388416.00000
641,320,10250.25000,-1707,FFFFF955,1732803968.00000
643,321,10282.28222,-1701,FFFFF95B,1738219648.00000
645,322,10314.31445,-1696,FFFFF960,1743634688.00000
647,323,10346.34667,-1691,FFFFF965,1749049216.00000
649,324,10378.37792,-1686,FFFFF96A,1754463616.00000
651,325,10410.41015,-1682,FFFFF96E,1759879680.00000
653,326,10442.44238,-1680,FFFFF970,1765294208.00000
655,327,10474.47460,-1678,FFFFF972,1770708352.00000
657,328,10506.50683,-1674,FFFFF976,1776124544.00000
659,329,10538.53808,-1671,FFFFF979,1781537408.00000
661,330,10570.57031,-1670,FFFFF97A,1786954624.00000
663,331,10602.60253,-1668,FFFFF97C,1792368512.00000
665,332,10634.63476,-1666,FFFFF97E,1797783296.00000
667,333,10666.66699,-1665,FFFFF97F,1803199744.00000
669,334,10698.69824,-1664,FFFFF980,1808614528.00000
671,335,10730.73046,-1663,FFFFF981,1814029952.00000
673,336,10762.76269,-1663,FFFFF981,1819443968.00000
675,337,10794.79492,-1664,FFFFF980,1824858880.00000
677,338,10826.82714,-1667,FFFFF97D,1830273152.00000
679,339,10858.85839,-1670,FFFFF97A,1835689728.00000
681,340,10890.89062,-1674,FFFFF976,1841103488.00000
683,341,10922.92285,-1678,FFFFF972,1846520192.00000
685,342,10954.95507,-1681,FFFFF96F,1851935232.00000
