
AMiRo LightRing 1.0
Bootloader 1.1.1
ChibiOS 2.6.8
Board ID: 36

starting robot 
before init 
init 
start I2S -> sleep 1s 
before start DMA 
sleep 1s k:0 j:0 

ChibiOS/RT Shell
ch> sleep 2s k:1 j:0 
sleep 3s k:2 j:0 
sleep 4s k:3 j:0 
sleep 5s k:4 j:0 
sleep 6s k:5 j:0 
sleep 7s k:6 j:0 
sleep 8s k:7 j:0 
sleep 9s k:0 j:1 
sleep 10s k:1 j:1 
sleep 11s k:2 j:1 
sleep 12s k:3 j:1 
sleep 13s k:4 j:1 
sleep 14s k:5 j:1 
sleep 15s k:6 j:1 
sleep 16s k:7 j:1 
sleep 17s k:0 j:2 
sleep 18s k:1 j:2 
sleep 19s k:2 j:2 
sleep 20s k:3 j:2 
sleep 21s k:4 j:2 
sleep 22s k:5 j:2 
sleep 23s k:6 j:2 
sleep 24s k:7 j:2 
sleep 25s k:0 j:3 
sleep 26s k:1 j:3 
sleep 27s k:2 j:3 
sleep 28s k:3 j:3 
sleep 29s k:4 j:3 
sleep 30s k:5 j:3 
sleep 31s k:6 j:3 
sleep 32s k:7 j:3 
sleep 33s k:0 j:4 
sleep 34s k:1 j:4 
sleep 35s k:2 j:4 
sleep 36s k:3 j:4 
sleep 37s k:4 j:4 
sleep 38s k:5 j:4 
sleep 39s k:6 j:4 
sleep 40s k:7 j:4 
sleep 41s k:0 j:5 
sleep 42s k:1 j:5 
sleep 43s k:2 j:5 
sleep 44s k:3 j:5 
sleep 45s k:4 j:5 
sleep 46s k:5 j:5 
sleep 47s k:6 j:5 
sleep 48s k:7 j:5 
sleep 49s k:0 j:6 
sleep 50s k:1 j:6 
sleep 51s k:2 j:6 
sleep 52s k:3 j:6 
sleep 53s k:4 j:6 
sleep 54s k:5 j:6 
sleep 55s k:6 j:6 
sleep 56s k:7 j:6 
before stop DMA 
stop DMA -> sleep 1s 
before stop I2S 
stop I2S -> 1s 
Cycle 0
i, k, frequency, d1, d1, i2s_fft_buf[k]
1531,765,24504.50390,-1736,FFFFF938,2420.80322
1533,766,24536.53710,-1734,FFFFF93A,2414.33642
1535,767,24568.56835,-1735,FFFFF939,2426.50512
1537,768,24600.60156,-1735,FFFFF939,2466.32983
1539,769,24632.63281,-1734,FFFFF93A,2447.35009
1541,770,24664.66406,-1734,FFFFF93A,2470.03100
1543,771,24696.69726,-1733,FFFFF93B,2475.63305
1545,772,24728.72851,-1732,FFFFF93C,2482.62597
1547,773,24760.76171,-1732,FFFFF93C,2474.09887
1549,774,24792.79296,-1731,FFFFF93D,2526.79199
1551,775,24824.82421,-1730,FFFFF93E,2520.12280
1553,776,24856.85742,-1731,FFFFF93D,2505.26806
1555,777,24888.88867,-1731,FFFFF93D,2549.26171
1557,778,24920.92187,-1730,FFFFF93E,2540.11572
1559,779,24952.95312,-1730,FFFFF93E,2571.75146
1561,780,24984.98437,-1730,FFFFF93E,2570.55053
1563,781,25017.01757,-1729,FFFFF93F,2589.91284
1565,782,25049.04882,-1729,FFFFF93F,2596.75732
1567,783,25081.08203,-1729,FFFFF93F,2613.72094
1569,784,25113.11328,-1729,FFFFF93F,2623.33300
1571,785,25145.14453,-1729,FFFFF93F,2624.35742
1573,786,25177.17773,-1729,FFFFF93F,2653.58105
1575,787,25209.20898,-1729,FFFFF93F,2651.07714
1577,788,25241.24218,-1730,FFFFF93E,2679.83105
1579,789,25273.27343,-1730,FFFFF93E,2685.62255
1581,790,25305.30468,-1729,FFFFF93F,2698.57641
1583,791,25337.33789,-1729,FFFFF93F,2718.45874
1585,792,25369.36914,-1729,FFFFF93F,2702.19262
1587,793,25401.40234,-1729,FFFFF93F,2732.60302
1589,794,25433.43359,-1729,FFFFF93F,2728.37231
1591,795,25465.46484,-1731,FFFFF93D,2748.63427
1593,796,25497.49804,-1731,FFFFF93D,2758.04785
1595,797,25529.52929,-1730,FFFFF93E,2779.74902
1597,798,25561.56250,-1732,FFFFF93C,2789.93994
1599,799,25593.59375,-1732,FFFFF93C,2828.95507
1601,800,25625.62500,-1732,FFFFF93C,2805.87329
1603,801,25657.65820,-1732,FFFFF93C,2833.48779
1605,802,25689.68945,-1733,FFFFF93B,2849.93750
1607,803,25721.72265,-1734,FFFFF93A,2865.80346
1609,804,25753.75390,-1734,FFFFF93A,2888.75366
1611,805,25785.78515,-1733,FFFFF93B,2883.41699
1613,806,25817.81835,-1734,FFFFF93A,2894.19189
1615,807,25849.84960,-1735,FFFFF939,2911.99121
1617,808,25881.88281,-1735,FFFFF939,2938.93408
1619,809,25913.91406,-1737,FFFFF937,2958.06201
1621,810,25945.94531,-1738,FFFFF936,2960.95947
1623,811,25977.97851,-1737,FFFFF937,2964.76000
1625,812,26010.00976,-1737,FFFFF937,2994.58789
1627,813,26042.04296,-1738,FFFFF936,3003.01879
1629,814,26074.07421,-1738,FFFFF936,3021.04711
1631,815,26106.10546,-1738,FFFFF936,3032.69384
1633,816,26138.13867,-1739,FFFFF935,3051.31567
1635,817,26170.16992,-1740,FFFFF934,3079.20678
1637,818,26202.20312,-1740,FFFFF934,3109.02612
1639,819,26234.23437,-1740,FFFFF934,3105.48144
1641,820,26266.26562,-1741,FFFFF933,3134.55224
1643,821,26298.29882,-1741,FFFFF933,3155.00512
1645,822,26330.33007,-1742,FFFFF932,3152.47583
1647,823,26362.36328,-1743,FFFFF931,3178.15039
1649,824,26394.39453,-1743,FFFFF931,3210.26757
1651,825,26426.42578,-1744,FFFFF930,3206.42797
1653,826,26458.45898,-1745,FFFFF92F,3221.31738
1655,827,26490.49023,-1744,FFFFF930,3238.69335
1657,828,26522.52343,-1745,FFFFF92F,3264.98828
1659,829,26554.55468,-1745,FFFFF92F,3279.54492
1661,830,26586.58593,-1745,FFFFF92F,3305.74291
1663,831,26618.61914,-1746,FFFFF92E,3294.35766
1665,832,26650.65039,-1747,FFFFF92D,3354.30078
1667,833,26682.68359,-1747,FFFFF92D,3360.92773
1669,834,26714.71484,-1748,FFFFF92C,3374.98779
1671,835,26746.74609,-1747,FFFFF92D,3421.24121
1673,836,26778.77929,-1748,FFFFF92C,3412.89770
1675,837,26810.81054,-1748,FFFFF92C,3440.11059
1677,838,26842.84375,-1749,FFFFF92B,3447.85888
1679,839,26874.87500,-1751,FFFFF929,3476.38696
1681,840,26906.90625,-1751,FFFFF929,3518.62597
1683,841,26938.93945,-1751,FFFFF929,3536.51733
1685,842,26970.97070,-1751,FFFFF929,3562.54980
1687,843,27003.00390,-1751,FFFFF929,3588.71191
1689,844,27035.03515,-1752,FFFFF928,3608.43920
1691,845,27067.06640,-1752,FFFFF928,3639.99072
1693,846,27099.09960,-1753,FFFFF927,3652.36938
1695,847,27131.13085,-1754,FFFFF926,3709.74169
1697,848,27163.16406,-1753,FFFFF927,3689.25537
1699,849,27195.19531,-1753,FFFFF927,3734.37841
1701,850,27227.22656,-1754,FFFFF926,3790.27099
1703,851,27259.25976,-1754,FFFFF926,3808.51269
1705,852,27291.29101,-1754,FFFFF926,3822.94702
1707,853,27323.32421,-1753,FFFFF927,3831.80053
1709,854,27355.35546,-1754,FFFFF926,3880.74169
1711,855,27387.38671,-1754,FFFFF926,3890.01953
1713,856,27419.41992,-1754,FFFFF926,3877.25317
1715,857,27451.45117,-1754,FFFFF926,3922.81591
1717,858,27483.48437,-1754,FFFFF926,3927.42016
1719,859,27515.51562,-1754,FFFFF926,3972.71240
1721,860,27547.54687,-1755,FFFFF925,4022.80004
1723,861,27579.58007,-1755,FFFFF925,4047.86010
1725,862,27611.61132,-1754,FFFFF926,4080.26977
1727,863,27643.64453,-1755,FFFFF925,4089.55371
1729,864,27675.67578,-1754,FFFFF926,4134.27392
1731,865,27707.70703,-1753,FFFFF927,4159.09130
1733,866,27739.74023,-1754,FFFFF926,4211.70800
1735,867,27771.77148,-1754,FFFFF926,4243.53857
1737,868,27803.80468,-1753,FFFFF927,4242.83935
1739,869,27835.83593,-1753,FFFFF927,4253.85888
1741,870,27867.86718,-1753,FFFFF927,4325.28369
1743,871,27899.90039,-1752,FFFFF928,4364.09130
1745,872,27931.93164,-1753,FFFFF927,4366.75048
1747,873,27963.96484,-1753,FFFFF927,4431.59570
1749,874,27995.99609,-1753,FFFFF927,4432.89599
1751,875,28028.02734,-1753,FFFFF927,4513.08056
1753,876,28060.06054,-1753,FFFFF927,4526.85449
1755,877,28092.09179,-1751,FFFFF929,4566.18798
1757,878,28124.12500,-1750,FFFFF92A,4596.23632
1759,879,28156.15625,-1749,FFFFF92B,4649.49511
1761,880,28188.18750,-1749,FFFFF92B,4644.96582
1763,881,28220.22070,-1749,FFFFF92B,4712.01220
1765,882,28252.25195,-1748,FFFFF92C,4718.52001
1767,883,28284.28515,-1748,FFFFF92C,4769.39501
1769,884,28316.31640,-1749,FFFFF92B,4850.55859
1771,885,28348.34765,-1748,FFFFF92C,4889.42529
1773,886,28380.38085,-1747,FFFFF92D,4906.04199
1775,887,28412.41210,-1747,FFFFF92D,4970.37304
1777,888,28444.44531,-1747,FFFFF92D,4991.83837
1779,889,28476.47656,-1746,FFFFF92E,5053.17138
1781,890,28508.50781,-1745,FFFFF92F,5093.95654
1783,891,28540.54101,-1744,FFFFF930,5158.82519
1785,892,28572.57226,-1743,FFFFF931,5189.23681
1787,893,28604.60546,-1743,FFFFF931,5271.93798
1789,894,28636.63671,-1742,FFFFF932,5311.69824
1791,895,28668.66796,-1742,FFFFF932,5346.83886
1793,896,28700.70117,-1741,FFFFF933,5413.43261
1795,897,28732.73242,-1740,FFFFF934,5423.83398
1797,898,28764.76562,-1740,FFFFF934,5522.98730
1799,899,28796.79687,-1740,FFFFF934,5593.62695
1801,900,28828.82812,-1739,FFFFF935,5587.38574
1803,901,28860.86132,-1740,FFFFF934,5649.53564
1805,902,28892.89257,-1740,FFFFF934,5727.80078
1807,903,28924.92578,-1739,FFFFF935,5793.25097
1809,904,28956.95703,-1738,FFFFF936,5837.18554
1811,905,28988.98828,-1737,FFFFF937,5894.93896
1813,906,29021.02148,-1736,FFFFF938,5946.87158
1815,907,29053.05273,-1736,FFFFF938,6029.87255
1817,908,29085.08593,-1735,FFFFF939,6070.57177
1819,909,29117.11718,-1734,FFFFF93A,6136.94677
1821,910,29149.14843,-1735,FFFFF939,6308.27490
1823,911,29181.18164,-1734,FFFFF93A,6263.60839
1825,912,29213.21289,-1733,FFFFF93B,6405.03125
1827,913,29245.24609,-1732,FFFFF93C,6478.44384
1829,914,29277.27734,-1732,FFFFF93C,6513.26025
1831,915,29309.30859,-1732,FFFFF93C,6565.93701
1833,916,29341.34179,-1732,FFFFF93C,6687.67041
1835,917,29373.37304,-1731,FFFFF93D,6789.62500
1837,918,29405.40625,-1730,FFFFF93E,6873.99365
1839,919,29437.43750,-1729,FFFFF93F,6940.85595
1841,920,29469.46875,-1729,FFFFF93F,7039.33447
1843,921,29501.50195,-1728,FFFFF940,7082.29492
1845,922,29533.53320,-1728,FFFFF940,7215.87939
1847,923,29565.56640,-1728,FFFFF940,7351.01123
1849,924,29597.59765,-1727,FFFFF941,7388.76513
1851,925,29629.62890,-1726,FFFFF942,7551.95361
1853,926,29661.66210,-1726,FFFFF942,7615.31152
1855,927,29693.69335,-1726,FFFFF942,7663.44677
1857,928,29725.72656,-1726,FFFFF942,7808.41113
1859,929,29757.75781,-1726,FFFFF942,7879.98632
1861,930,29789.78906,-1726,FFFFF942,8031.13232
1863,931,29821.82226,-1726,FFFFF942,8159.74023
1865,932,29853.85351,-1726,FFFFF942,8276.55957
1867,933,29885.88671,-1725,FFFFF943,8414.94042
1869,934,29917.91796,-1725,FFFFF943,8543.41210
1871,935,29949.94921,-1726,FFFFF942,8677.49414
1873,936,29981.98242,-1726,FFFFF942,8821.14550
1875,937,30014.01367,-1726,FFFFF942,8923.49414
1877,938,30046.04687,-1727,FFFFF941,9094.11425
1879,939,30078.07812,-1726,FFFFF942,9203.55859
1881,940,30110.10937,-1726,FFFFF942,9418.43359
1883,941,30142.14257,-1727,FFFFF941,9536.32812
1885,942,30174.17382,-1728,FFFFF940,9715.76660
1887,943,30206.20703,-1729,FFFFF93F,9887.27539
1889,944,30238.23828,-1729,FFFFF93F,10054.14843
1891,945,30270.26953,-1729,FFFFF93F,10249.56250
1893,946,30302.30273,-1730,FFFFF93E,10463.10449
1895,947,30334.33398,-1730,FFFFF93E,10584.39941
1897,948,30366.36718,-1730,FFFFF93E,10815.42871
1899,949,30398.39843,-1731,FFFFF93D,11054.40429
1901,950,30430.42968,-1730,FFFFF93E,11248.53613
1903,951,30462.46289,-1731,FFFFF93D,11509.17968
1905,952,30494.49414,-1732,FFFFF93C,11782.91992
1907,953,30526.52734,-1732,FFFFF93C,11998.23339
1909,954,30558.55859,-1731,FFFFF93D,12252.47949
1911,955,30590.58984,-1732,FFFFF93C,12560.54980
1913,956,30622.62304,-1734,FFFFF93A,12838.82519
1915,957,30654.65429,-1734,FFFFF93A,13168.51660
1917,958,30686.68750,-1735,FFFFF939,13431.31933
1919,959,30718.71875,-1735,FFFFF939,13808.80371
1921,960,30750.75000,-1734,FFFFF93A,14181.37207
1923,961,30782.78320,-1734,FFFFF93A,14495.14257
1925,962,30814.81445,-1734,FFFFF93A,14818.73144
1927,963,30846.84765,-1735,FFFFF939,15350.78808
1929,964,30878.87890,-1735,FFFFF939,15688.09179
1931,965,30910.91015,-1735,FFFFF939,16158.63281
1933,966,30942.94335,-1736,FFFFF938,16679.59375
1935,967,30974.97460,-1737,FFFFF937,17150.52734
1937,968,31007.00781,-1737,FFFFF937,17707.31445
1939,969,31039.03906,-1738,FFFFF936,18302.90625
1941,970,31071.07031,-1739,FFFFF935,18948.07617
1943,971,31103.10351,-1739,FFFFF935,19636.41406
1945,972,31135.13476,-1739,FFFFF935,20331.93164
1947,973,31167.16796,-1739,FFFFF935,21093.39062
1949,974,31199.19921,-1740,FFFFF934,21958.10546
1951,975,31231.23046,-1740,FFFFF934,22810.72851
1953,976,31263.26367,-1741,FFFFF933,23768.02343
1955,977,31295.29492,-1742,FFFFF932,24908.04101
1957,978,31327.32812,-1742,FFFFF932,25960.27539
1959,979,31359.35937,-1743,FFFFF931,27125.48632
1961,980,31391.39062,-1743,FFFFF931,28686.35937
1963,981,31423.42382,-1743,FFFFF931,30162.31250
1965,982,31455.45507,-1744,FFFFF930,31885.27539
1967,983,31487.48828,-1746,FFFFF92E,33877.49609
1969,984,31519.51953,-1747,FFFFF92D,35940.56640
1971,985,31551.55078,-1747,FFFFF92D,38437.45312
1973,986,31583.58398,-1746,FFFFF92E,41465.67578
1975,987,31615.61523,-1747,FFFFF92D,44794.65234
1977,988,31647.64843,-1748,FFFFF92C,48672.21484
1979,989,31679.67968,-1749,FFFFF92B,53441.60937
1981,990,31711.71093,-1750,FFFFF92A,59094.70703
1983,991,31743.74414,-1750,FFFFF92A,66458.30468
1985,992,31775.77539,-1751,FFFFF929,76860.84375
1987,993,31807.80859,-1752,FFFFF928,79888.54687
1989,994,31839.83984,-1752,FFFFF928,99378.28906
1991,995,31871.87109,-1754,FFFFF926,122429.90625
1993,996,31903.90429,-1754,FFFFF926,157542.56250
1995,997,31935.93554,-1754,FFFFF926,220958.45312
1997,998,31967.96875,-1754,FFFFF926,368677.28125
1999,999,32000.00000,-1753,FFFFF927,0.00000
1s
2s
3s
4s
5s
start I2S -> sleep 1s 
before start DMA 
sleep 1s k:0 j:0 
sleep 2s k:1 j:0 
sleep 3s k:2 j:0 
