
AMiRo LightRing 1.0
Bootloader 1.1.1
ChibiOS 2.6.8
Board ID: 36

starting robot 
before init 
init 
start I2S -> sleep 1s 
before start DMA 
sleep 1s k:0 j:0 

ChibiOS/RT Shell
ch> sleep 2s k:1 j:0 
sleep 3s k:2 j:0 
sleep 4s k:3 j:0 
sleep 5s k:4 j:0 
sleep 6s k:5 j:0 
sleep 7s k:6 j:0 
sleep 8s k:7 j:0 
sleep 9s k:0 j:1 
sleep 10s k:1 j:1 
sleep 11s k:2 j:1 
sleep 12s k:3 j:1 
sleep 13s k:4 j:1 
sleep 14s k:5 j:1 
sleep 15s k:6 j:1 
sleep 16s k:7 j:1 
sleep 17s k:0 j:2 
sleep 18s k:1 j:2 
sleep 19s k:2 j:2 
sleep 20s k:3 j:2 
sleep 21s k:4 j:2 
sleep 22s k:5 j:2 
sleep 23s k:6 j:2 
sleep 24s k:7 j:2 
sleep 25s k:0 j:3 
sleep 26s k:1 j:3 
sleep 27s k:2 j:3 
sleep 28s k:3 j:3 
sleep 29s k:4 j:3 
sleep 30s k:5 j:3 
sleep 31s k:6 j:3 
sleep 32s k:7 j:3 
sleep 33s k:0 j:4 
sleep 34s k:1 j:4 
sleep 35s k:2 j:4 
sleep 36s k:3 j:4 
sleep 37s k:4 j:4 
sleep 38s k:5 j:4 
sleep 39s k:6 j:4 
sleep 40s k:7 j:4 
sleep 41s k:0 j:5 
sleep 42s k:1 j:5 
sleep 43s k:2 j:5 
sleep 44s k:3 j:5 
sleep 45s k:4 j:5 
sleep 46s k:5 j:5 
sleep 47s k:6 j:5 
sleep 48s k:7 j:5 
sleep 49s k:0 j:6 
sleep 50s k:1 j:6 
sleep 51s k:2 j:6 
sleep 52s k:3 j:6 
sleep 53s k:4 j:6 
sleep 54s k:5 j:6 
sleep 55s k:6 j:6 
sleep 56s k:7 j:6 
before stop DMA 
stop DMA -> sleep 1s 
before stop I2S 
stop I2S -> 1s 
Cycle 0
i, k, frequency, d1, d1, i2s_fft_buf[k]
1491,745,23863.86328,-1762,FFFFF91E,1742.46508
1493,746,23895.89648,-1761,FFFFF91F,1767.73864
1495,747,23927.92773,-1762,FFFFF91E,1751.27124
1497,748,23959.95898,-1762,FFFFF91E,1765.29101
1499,749,23991.99218,-1762,FFFFF91E,1747.27282
1501,750,24024.02343,-1762,FFFFF91E,1779.11767
1503,751,24056.05664,-1761,FFFFF91F,1758.19311
1505,752,24088.08789,-1760,FFFFF920,1736.84057
1507,753,24120.12109,-1760,FFFFF920,1759.97802
1509,754,24152.15234,-1758,FFFFF922,1742.32543
1511,755,24184.18359,-1757,FFFFF923,1739.47375
1513,756,24216.21679,-1757,FFFFF923,1763.81994
1515,757,24248.24804,-1757,FFFFF923,1768.88537
1517,758,24280.28125,-1756,FFFFF924,1769.83129
1519,759,24312.31250,-1755,FFFFF925,1736.44995
1521,760,24344.34375,-1754,FFFFF926,1763.06640
1523,761,24376.37695,-1754,FFFFF926,1733.29248
1525,762,24408.40820,-1753,FFFFF927,1727.98669
1527,763,24440.44140,-1752,FFFFF928,1764.35339
1529,764,24472.47265,-1751,FFFFF929,1761.15209
1531,765,24504.50390,-1750,FFFFF92A,1751.74633
1533,766,24536.53710,-1750,FFFFF92A,1742.18664
1535,767,24568.56835,-1749,FFFFF92B,1731.50463
1537,768,24600.60156,-1748,FFFFF92C,1768.36181
1539,769,24632.63281,-1747,FFFFF92D,1740.31237
1541,770,24664.66406,-1747,FFFFF92D,1743.08911
1543,771,24696.69726,-1746,FFFFF92E,1769.39807
1545,772,24728.72851,-1746,FFFFF92E,1744.13659
1547,773,24760.76171,-1745,FFFFF92F,1748.59582
1549,774,24792.79296,-1743,FFFFF931,1736.31445
1551,775,24824.82421,-1743,FFFFF931,1736.00292
1553,776,24856.85742,-1742,FFFFF932,1748.66162
1555,777,24888.88867,-1741,FFFFF933,1752.20581
1557,778,24920.92187,-1741,FFFFF933,1752.53735
1559,779,24952.95312,-1741,FFFFF933,1750.68798
1561,780,24984.98437,-1740,FFFFF934,1751.20397
1563,781,25017.01757,-1740,FFFFF934,1740.03002
1565,782,25049.04882,-1740,FFFFF934,1728.50744
1567,783,25081.08203,-1739,FFFFF935,1751.32910
1569,784,25113.11328,-1739,FFFFF935,1753.10437
1571,785,25145.14453,-1738,FFFFF936,1751.00756
1573,786,25177.17773,-1737,FFFFF937,1742.62268
1575,787,25209.20898,-1737,FFFFF937,1763.23547
1577,788,25241.24218,-1736,FFFFF938,1738.22473
1579,789,25273.27343,-1735,FFFFF939,1768.82604
1581,790,25305.30468,-1734,FFFFF93A,1751.06640
1583,791,25337.33789,-1733,FFFFF93B,1742.28344
1585,792,25369.36914,-1733,FFFFF93B,1758.29101
1587,793,25401.40234,-1733,FFFFF93B,1733.33813
1589,794,25433.43359,-1734,FFFFF93A,1741.99316
1591,795,25465.46484,-1734,FFFFF93A,1759.11083
1593,796,25497.49804,-1733,FFFFF93B,1737.94165
1595,797,25529.52929,-1732,FFFFF93C,1751.37084
1597,798,25561.56250,-1731,FFFFF93D,1746.40014
1599,799,25593.59375,-1730,FFFFF93E,1722.81359
1601,800,25625.62500,-1729,FFFFF93F,1767.51843
1603,801,25657.65820,-1730,FFFFF93E,1750.95898
1605,802,25689.68945,-1730,FFFFF93E,1741.79089
1607,803,25721.72265,-1730,FFFFF93E,1731.25329
1609,804,25753.75390,-1730,FFFFF93E,1735.45922
1611,805,25785.78515,-1729,FFFFF93F,1741.72509
1613,806,25817.81835,-1729,FFFFF93F,1721.15185
1615,807,25849.84960,-1729,FFFFF93F,1738.20996
1617,808,25881.88281,-1729,FFFFF93F,1757.98535
1619,809,25913.91406,-1729,FFFFF93F,1741.13928
1621,810,25945.94531,-1729,FFFFF93F,1737.36816
1623,811,25977.97851,-1728,FFFFF940,1725.75317
1625,812,26010.00976,-1729,FFFFF93F,1741.07299
1627,813,26042.04296,-1729,FFFFF93F,1759.09802
1629,814,26074.07421,-1728,FFFFF940,1759.49523
1631,815,26106.10546,-1729,FFFFF93F,1758.75451
1633,816,26138.13867,-1729,FFFFF93F,1756.05407
1635,817,26170.16992,-1729,FFFFF93F,1733.65698
1637,818,26202.20312,-1729,FFFFF93F,1779.64514
1639,819,26234.23437,-1730,FFFFF93E,1756.81896
1641,820,26266.26562,-1730,FFFFF93E,1749.10986
1643,821,26298.29882,-1730,FFFFF93E,1731.23107
1645,822,26330.33007,-1730,FFFFF93E,1730.02807
1647,823,26362.36328,-1731,FFFFF93D,1743.15783
1649,824,26394.39453,-1731,FFFFF93D,1737.38220
1651,825,26426.42578,-1732,FFFFF93C,1779.61901
1653,826,26458.45898,-1734,FFFFF93A,1750.04858
1655,827,26490.49023,-1733,FFFFF93B,1770.16967
1657,828,26522.52343,-1733,FFFFF93B,1735.47387
1659,829,26554.55468,-1734,FFFFF93A,1735.45251
1661,830,26586.58593,-1734,FFFFF93A,1750.58557
1663,831,26618.61914,-1736,FFFFF938,1780.87597
1665,832,26650.65039,-1737,FFFFF937,1770.62402
1667,833,26682.68359,-1737,FFFFF937,1766.30480
1669,834,26714.71484,-1737,FFFFF937,1752.70031
1671,835,26746.74609,-1738,FFFFF936,1748.17907
1673,836,26778.77929,-1739,FFFFF935,1748.96179
1675,837,26810.81054,-1740,FFFFF934,1765.75219
1677,838,26842.84375,-1740,FFFFF934,1760.02746
1679,839,26874.87500,-1740,FFFFF934,1746.56030
1681,840,26906.90625,-1740,FFFFF934,1740.32397
1683,841,26938.93945,-1741,FFFFF933,1744.86230
1685,842,26970.97070,-1743,FFFFF931,1752.73620
1687,843,27003.00390,-1743,FFFFF931,1756.41162
1689,844,27035.03515,-1743,FFFFF931,1738.90734
1691,845,27067.06640,-1744,FFFFF930,1732.85119
1693,846,27099.09960,-1745,FFFFF92F,1749.27783
1695,847,27131.13085,-1746,FFFFF92E,1722.90917
1697,848,27163.16406,-1747,FFFFF92D,1749.22705
1699,849,27195.19531,-1748,FFFFF92C,1758.69873
1701,850,27227.22656,-1749,FFFFF92B,1725.40405
1703,851,27259.25976,-1749,FFFFF92B,1759.03002
1705,852,27291.29101,-1748,FFFFF92C,1744.79406
1707,853,27323.32421,-1749,FFFFF92B,1717.61718
1709,854,27355.35546,-1749,FFFFF92B,1725.84497
1711,855,27387.38671,-1750,FFFFF92A,1742.05517
1713,856,27419.41992,-1752,FFFFF928,1756.79467
1715,857,27451.45117,-1753,FFFFF927,1738.40283
1717,858,27483.48437,-1754,FFFFF926,1737.84118
1719,859,27515.51562,-1755,FFFFF925,1748.73291
1721,860,27547.54687,-1755,FFFFF925,1736.66467
1723,861,27579.58007,-1756,FFFFF924,1712.13708
1725,862,27611.61132,-1756,FFFFF924,1727.91784
1727,863,27643.64453,-1757,FFFFF923,1770.91198
1729,864,27675.67578,-1757,FFFFF923,1719.44238
1731,865,27707.70703,-1757,FFFFF923,1721.30517
1733,866,27739.74023,-1759,FFFFF921,1729.51953
1735,867,27771.77148,-1760,FFFFF920,1729.56274
1737,868,27803.80468,-1761,FFFFF91F,1720.44287
1739,869,27835.83593,-1761,FFFFF91F,1708.72290
1741,870,27867.86718,-1761,FFFFF91F,1735.63867
1743,871,27899.90039,-1762,FFFFF91E,1754.94836
1745,872,27931.93164,-1763,FFFFF91D,1717.45544
1747,873,27963.96484,-1763,FFFFF91D,1750.37854
1749,874,27995.99609,-1763,FFFFF91D,1717.49365
1751,875,28028.02734,-1763,FFFFF91D,1724.41357
1753,876,28060.06054,-1764,FFFFF91C,1736.15307
1755,877,28092.09179,-1764,FFFFF91C,1755.61267
1757,878,28124.12500,-1765,FFFFF91B,1730.05322
1759,879,28156.15625,-1766,FFFFF91A,1724.81005
1761,880,28188.18750,-1766,FFFFF91A,1731.69628
1763,881,28220.22070,-1766,FFFFF91A,1751.34716
1765,882,28252.25195,-1766,FFFFF91A,1731.00756
1767,883,28284.28515,-1766,FFFFF91A,1738.34582
1769,884,28316.31640,-1766,FFFFF91A,1759.58349
1771,885,28348.34765,-1766,FFFFF91A,1710.06726
1773,886,28380.38085,-1766,FFFFF91A,1733.55102
1775,887,28412.41210,-1766,FFFFF91A,1728.58386
1777,888,28444.44531,-1766,FFFFF91A,1739.77453
1779,889,28476.47656,-1765,FFFFF91B,1726.25866
1781,890,28508.50781,-1765,FFFFF91B,1746.90026
1783,891,28540.54101,-1765,FFFFF91B,1737.30627
1785,892,28572.57226,-1764,FFFFF91C,1724.08935
1787,893,28604.60546,-1764,FFFFF91C,1722.52221
1789,894,28636.63671,-1763,FFFFF91D,1695.05603
1791,895,28668.66796,-1764,FFFFF91C,1716.81506
1793,896,28700.70117,-1763,FFFFF91D,1700.37573
1795,897,28732.73242,-1762,FFFFF91E,1726.50976
1797,898,28764.76562,-1762,FFFFF91E,1715.43664
1799,899,28796.79687,-1762,FFFFF91E,1758.47937
1801,900,28828.82812,-1761,FFFFF91F,1718.67053
1803,901,28860.86132,-1759,FFFFF921,1746.01623
1805,902,28892.89257,-1759,FFFFF921,1731.44750
1807,903,28924.92578,-1759,FFFFF921,1702.28295
1809,904,28956.95703,-1759,FFFFF921,1706.03942
1811,905,28988.98828,-1758,FFFFF922,1704.69458
1813,906,29021.02148,-1757,FFFFF923,1747.69348
1815,907,29053.05273,-1756,FFFFF924,1794.67346
1817,908,29085.08593,-1756,FFFFF924,1680.96423
1819,909,29117.11718,-1755,FFFFF925,1702.24780
1821,910,29149.14843,-1755,FFFFF925,1729.97985
1823,911,29181.18164,-1754,FFFFF926,1725.81420
1825,912,29213.21289,-1753,FFFFF927,1695.16076
1827,913,29245.24609,-1752,FFFFF928,1744.03210
1829,914,29277.27734,-1751,FFFFF929,1777.61206
1831,915,29309.30859,-1750,FFFFF92A,1752.67297
1833,916,29341.34179,-1750,FFFFF92A,1733.27722
1835,917,29373.37304,-1749,FFFFF92B,1696.30651
1837,918,29405.40625,-1749,FFFFF92B,1703.35729
1839,919,29437.43750,-1748,FFFFF92C,1749.55847
1841,920,29469.46875,-1747,FFFFF92D,1763.44970
1843,921,29501.50195,-1746,FFFFF92E,1737.32812
1845,922,29533.53320,-1745,FFFFF92F,1747.75659
1847,923,29565.56640,-1744,FFFFF930,1722.55249
1849,924,29597.59765,-1744,FFFFF930,1741.33996
1851,925,29629.62890,-1743,FFFFF931,1726.31274
1853,926,29661.66210,-1742,FFFFF932,1727.26794
1855,927,29693.69335,-1743,FFFFF931,1752.52709
1857,928,29725.72656,-1742,FFFFF932,1717.91455
1859,929,29757.75781,-1741,FFFFF933,1757.88488
1861,930,29789.78906,-1740,FFFFF934,1760.65527
1863,931,29821.82226,-1739,FFFFF935,1728.00976
1865,932,29853.85351,-1738,FFFFF936,1725.91223
1867,933,29885.88671,-1738,FFFFF936,1722.08581
1869,934,29917.91796,-1737,FFFFF937,1728.26696
1871,935,29949.94921,-1736,FFFFF938,1718.83789
1873,936,29981.98242,-1736,FFFFF938,1717.28369
1875,937,30014.01367,-1734,FFFFF93A,1721.36865
1877,938,30046.04687,-1733,FFFFF93B,1724.72534
1879,939,30078.07812,-1734,FFFFF93A,1776.46386
1881,940,30110.10937,-1734,FFFFF93A,1751.30151
1883,941,30142.14257,-1733,FFFFF93B,1709.32690
1885,942,30174.17382,-1732,FFFFF93C,1746.08557
1887,943,30206.20703,-1732,FFFFF93C,1739.26135
1889,944,30238.23828,-1731,FFFFF93D,1742.34204
1891,945,30270.26953,-1731,FFFFF93D,1727.83776
1893,946,30302.30273,-1730,FFFFF93E,1740.22680
1895,947,30334.33398,-1729,FFFFF93F,1774.75158
1897,948,30366.36718,-1729,FFFFF93F,1706.79956
1899,949,30398.39843,-1729,FFFFF93F,1760.78710
1901,950,30430.42968,-1729,FFFFF93F,1737.39440
1903,951,30462.46289,-1728,FFFFF940,1709.49597
1905,952,30494.49414,-1728,FFFFF940,1714.97131
1907,953,30526.52734,-1728,FFFFF940,1719.04040
1909,954,30558.55859,-1728,FFFFF940,1701.85290
1911,955,30590.58984,-1729,FFFFF93F,1729.00146
1913,956,30622.62304,-1729,FFFFF93F,1744.86621
1915,957,30654.65429,-1729,FFFFF93F,1708.68273
1917,958,30686.68750,-1729,FFFFF93F,1729.66735
1919,959,30718.71875,-1729,FFFFF93F,1741.71496
1921,960,30750.75000,-1729,FFFFF93F,1711.18981
1923,961,30782.78320,-1729,FFFFF93F,1704.37670
1925,962,30814.81445,-1729,FFFFF93F,1742.98193
1927,963,30846.84765,-1730,FFFFF93E,1705.44616
1929,964,30878.87890,-1730,FFFFF93E,1713.33508
1931,965,30910.91015,-1730,FFFFF93E,1717.03564
1933,966,30942.94335,-1731,FFFFF93D,1760.00048
1935,967,30974.97460,-1731,FFFFF93D,1723.51049
1937,968,31007.00781,-1731,FFFFF93D,1714.22839
1939,969,31039.03906,-1731,FFFFF93D,1754.26501
1941,970,31071.07031,-1732,FFFFF93C,1745.55590
1943,971,31103.10351,-1732,FFFFF93C,1707.84765
1945,972,31135.13476,-1733,FFFFF93B,1742.06945
1947,973,31167.16796,-1734,FFFFF93A,1679.15332
1949,974,31199.19921,-1735,FFFFF939,1734.64184
1951,975,31231.23046,-1736,FFFFF938,1741.44567
1953,976,31263.26367,-1735,FFFFF939,1672.39855
1955,977,31295.29492,-1735,FFFFF939,1682.14514
1957,978,31327.32812,-1736,FFFFF938,1667.95202
1959,979,31359.35937,-1736,FFFFF938,1886.34509
1961,980,31391.39062,-1738,FFFFF936,1766.05468
1963,981,31423.42382,-1738,FFFFF936,1767.90563
1965,982,31455.45507,-1739,FFFFF935,1730.20764
1967,983,31487.48828,-1739,FFFFF935,1825.65393
1969,984,31519.51953,-1740,FFFFF934,1844.44653
1971,985,31551.55078,-1741,FFFFF933,1737.92565
1973,986,31583.58398,-1741,FFFFF933,1679.71569
1975,987,31615.61523,-1742,FFFFF932,1901.52294
1977,988,31647.64843,-1742,FFFFF932,1913.35070
1979,989,31679.67968,-1741,FFFFF933,1958.75085
1981,990,31711.71093,-1741,FFFFF933,2178.61254
1983,991,31743.74414,-1743,FFFFF931,2670.25732
1985,992,31775.77539,-1744,FFFFF930,9715.15625
1987,993,31807.80859,-1745,FFFFF92F,1487.10803
1989,994,31839.83984,-1745,FFFFF92F,1137.43591
1991,995,31871.87109,-1745,FFFFF92F,1412.48535
1993,996,31903.90429,-1747,FFFFF92D,1361.47814
1995,997,31935.93554,-1747,FFFFF92D,1518.74865
1997,998,31967.96875,-1748,FFFFF92C,1535.25158
1999,999,32000.00000,-1749,FFFFF92B,0.00000
1s
