0,64073,FA49
277,-133840896,F805C000,63493,F805
279,-134627328,F7F9C000,63481,F7F9
281,-135479296,F7ECC000,63468,F7EC
283,-98189312,FA25C000,64037,FA25
285,-100335616,FA050000,64005,FA05
287,-102252544,F9E7C000,63975,F9E7
289,-104316928,F9C84000,63944,F9C8
291,-106643456,F9A4C000,63908,F9A4
293,-109035520,F9804000,63872,F980
295,-111312896,F95D8000,63837,F95D
297,-113197056,F940C000,63808,F940
299,-114802688,F9284000,63784,F928
301,-116391936,F9100000,63760,F910
303,-88719360,FAB64000,64182,FAB6
305,-88145920,FABF0000,64191,FABF
307,-87539712,FAC84000,64200,FAC8
309,-87080960,FACF4000,64207,FACF
311,-86917120,FAD1C000,64209,FAD1
313,-87310336,FACBC000,64203,FACB
315,-88440832,FABA8000,64186,FABA
317,-89931776,FAA3C000,64163,FAA3
319,-91406336,FA8D4000,64141,FA8D
321,-92766208,FA788000,64120,FA78
323,-94027776,FA654000,64101,FA65
325,-108134400,F98E0000,63886,F98E
327,-105955328,F9AF4000,63919,F9AF
329,-103841792,F9CF8000,63951,F9CF
331,-102006784,F9EB8000,63979,F9EB
333,-99975168,FA0A8000,64010,FA0A
335,-97730560,FA2CC000,64044,FA2C
337,-95617024,FA4D0000,64077,FA4D
339,-93683712,FA6A8000,64106,FA6A
341,-91979776,FA848000,64132,FA84
343,-90685440,FA984000,64152,FA98
345,-133005312,F8128000,63506,F812
347,-131416064,F82AC000,63530,F82A
349,-130056192,F83F8000,63551,F83F
351,-128843776,F8520000,63570,F852
353,-127156224,F86BC000,63595,F86B
355,-125321216,F887C000,63623,F887
357,-123289600,F8A6C000,63654,F8A6
359,-120602624,F8CFC000,63695,F8CF
361,-118161408,F8F50000,63733,F8F5
363,-116129792,F9140000,63764,F914
365,-114098176,F9330000,63795,F933
367,-135954432,F7E58000,63461,F7E5
369,-136544256,F7DC8000,63452,F7DC
371,-137134080,F7D38000,63443,F7D3
373,-137527296,F7CD8000,63437,F7CD
375,-137887744,F7C80000,63432,F7C8
377,-138051584,F7C58000,63429,F7C5
379,-137641984,F7CBC000,63435,F7CB
381,-136806400,F7D88000,63448,F7D8
383,-135823360,F7E78000,63463,F7E7
385,-134758400,F7F7C000,63479,F7F7
387,-118931456,F8E94000,63721,F8E9
389,-120537088,F8D0C000,63696,F8D0
391,-122257408,F8B68000,63670,F8B6
393,-124141568,F899C000,63641,F899
395,-126173184,F87AC000,63610,F87A
397,-127795200,F8620000,63586,F862
399,-129351680,F84A4000,63562,F84A
401,-130891776,F832C000,63538,F832
403,-131645440,F8274000,63527,F827
405,-132694016,F8174000,63511,F817
407,-133758976,F8070000,63495,F807
409,-95436800,FA4FC000,64079,FA4F
411,-97239040,FA344000,64052,FA34
413,-99450880,FA128000,64018,FA12
415,-101564416,F9F24000,63986,F9F2
417,-103464960,F9D54000,63957,F9D5
419,-105496576,F9B64000,63926,F9B6
421,-107757568,F993C000,63891,F993
423,-110247936,F96DC000,63853,F96D
425,-112590848,F94A0000,63818,F94A
427,-114425856,F92E0000,63790,F92E
429,-89538560,FAA9C000,64169,FAA9
431,-88866816,FAB40000,64180,FAB4
433,-88457216,FABA4000,64186,FABA
435,-88014848,FAC10000,64193,FAC1
437,-87359488,FACB0000,64203,FACB
439,-86867968,FAD28000,64210,FAD2
441,-86687744,FAD54000,64213,FAD5
443,-87162880,FACE0000,64206,FACE
445,-88342528,FABC0000,64188,FABC
447,-89833472,FAA54000,64165,FAA5
449,-91275264,FA8F4000,64143,FA8F
451,-112427008,F94C8000,63820,F94C
453,-110657536,F9678000,63847,F967
455,-108740608,F984C000,63876,F984
457,-106643456,F9A4C000,63908,F9A4
459,-104579072,F9C44000,63940,F9C4
461,-102694912,F9E10000,63969,F9E1
463,-100728832,F9FF0000,63999,F9FF
465,-98500608,FA210000,64033,FA21
467,-96501760,FA3F8000,64063,FA3F
469,-94699520,FA5B0000,64091,FA5B
471,-133545984,F80A4000,63498,F80A
473,-132841472,F8150000,63509,F815
475,-131907584,F8234000,63523,F823
477,-130678784,F8360000,63542,F836
479,-129040384,F84F0000,63567,F84F
481,-127270912,F86A0000,63594,F86A
483,-125698048,F8820000,63618,F882
485,-123912192,F89D4000,63645,F89D
487,-121602048,F8C08000,63680,F8C0
489,-119062528,F8E74000,63719,F8E7
491,-133758976,F8070000,63495,F807
493,-134545408,F7FB0000,63483,F7FB
495,-135626752,F7EA8000,63466,F7EA
497,-136495104,F7DD4000,63453,F7DD
499,-137084928,F7D44000,63444,F7D4
501,-137838592,F7C8C000,63432,F7C8
503,-138346496,F7C10000,63425,F7C1
505,-138477568,F7BF0000,63423,F7BF
507,-138510336,F7BE8000,63422,F7BE
509,-138182656,F7C38000,63427,F7C3
511,-137412608,F7CF4000,63439,F7CF
513,-115589120,F91C4000,63772,F91C
515,-117211136,F9038000,63747,F903
